ticker,sector_etf,rush_episode_start,settlement_date,publication_date,fold_id,days_to_cover,previous_days_to_cover,two_period_days_to_cover,sector_percentile,exposed,execution_date,outcome_end,minimum_return_63d,terminal_return_63d,adverse_path
ADP,XLI,2024-10-04,2024-09-30,2024-10-09,F4,4.12,4.08,4.95,0.8823529411764706,False,2024-10-10,2025-01-13,-0.0016379707030473867,0.01670801293080104,False
AIZ,XLF,2024-09-27,2024-09-30,2024-10-09,F4,2.05,2.07,2.27,0.3870967741935484,False,2024-10-10,2025-01-13,0.0,0.0538836752620131,False
TSCO,XLY,2024-10-04,2024-09-30,2024-10-09,F4,10.0,9.29,10.46,1.0,False,2024-10-10,2025-01-13,-0.12333425333424597,-0.07876655591164827,True
DHR,XLV,2024-09-27,2024-09-30,2024-10-09,F4,1.94,2.86,3.57,0.26666666666666666,False,2024-10-10,2025-01-13,-0.15121040293887655,-0.098666220527868,True
MCD,XLY,2024-10-04,2024-09-30,2024-10-09,F4,3.58,3.34,3.6,0.7,False,2024-10-10,2025-01-13,-0.06588512614181685,-0.061517571000327065,False
BRO,XLF,2024-10-04,2024-09-30,2024-10-09,F4,1.98,2.76,3.46,0.3548387096774194,False,2024-10-10,2025-01-13,-0.028838178229605438,-0.009422647023267228,False
DD,XLB,2024-09-27,2024-09-30,2024-10-09,F4,1.99,1.99,2.16,0.6,False,2024-10-10,2025-01-13,-0.15385508021289074,-0.1337198195078193,True
TPR,XLY,2024-09-27,2024-09-30,2024-10-09,F4,1.52,1.67,1.35,0.1,False,2024-10-10,2025-01-13,-0.019590012424134273,0.5113609787567124,False
MSI,XLK,2024-09-27,2024-09-30,2024-10-09,F4,2.01,1.81,2.98,0.2222222222222222,False,2024-10-10,2025-01-13,-0.03288631020591837,-0.01463114478887273,False
WAT,XLV,2024-09-27,2024-09-30,2024-10-09,F4,6.01,8.35,11.47,0.8,False,2024-10-10,2025-01-13,-0.08373987062556099,0.13393256166227485,False
LOW,XLY,2024-10-04,2024-09-30,2024-10-09,F4,2.91,3.64,2.99,0.3,False,2024-10-10,2025-01-13,-0.10121398099103307,-0.08599645857862814,False
WMB,XLE,2024-10-04,2024-09-30,2024-10-09,F4,3.82,5.69,4.78,0.6666666666666666,False,2024-10-10,2025-01-13,0.0,0.14243815950932404,False
HD,XLY,2024-10-04,2024-09-30,2024-10-09,F4,2.93,3.63,3.29,0.4,False,2024-10-10,2025-01-13,-0.057826642138566586,-0.04568876407126943,False
HIG,XLF,2024-10-04,2024-09-30,2024-10-09,F4,2.3,2.46,2.86,0.45161290322580644,False,2024-10-10,2025-01-13,-0.08210647074181743,-0.07200451043183398,False
HPQ,XLK,2024-10-04,2024-09-30,2024-10-09,F4,4.32,4.08,3.61,0.7777777777777778,False,2024-10-10,2025-01-13,-0.10936798355680644,-0.1049778814940796,False
NTRS,XLF,2024-10-04,2024-09-30,2024-10-09,F4,2.81,3.04,3.72,0.5161290322580645,False,2024-10-10,2025-01-13,0.0,0.10889317401465393,False
PKG,XLB,2024-09-27,2024-09-30,2024-10-09,F4,2.68,3.14,2.64,0.8,False,2024-10-10,2025-01-13,0.0,0.07089955584492902,False
IBM,XLK,2024-09-27,2024-09-30,2024-10-09,F4,5.16,5.94,7.8,1.0,False,2024-10-10,2025-01-13,-0.12067644685766821,-0.05968019350819043,True
EXPE,XLY,2024-10-04,2024-09-30,2024-10-09,F4,4.56,5.37,4.82,0.8,False,2024-10-10,2025-01-13,-0.0029828086018468536,0.20177655746472967,False
KEY,XLF,2024-10-04,2024-09-30,2024-10-09,F4,1.47,1.14,1.68,0.12903225806451613,False,2024-10-10,2025-01-13,0.0,0.02164834570448626,False
KMI,XLE,2024-10-04,2024-09-30,2024-10-09,F4,3.19,3.88,3.87,0.3333333333333333,False,2024-10-10,2025-01-13,0.0,0.21646465034125506,False
LYV,XLC,2024-09-27,2024-09-30,2024-10-09,F4,5.51,7.55,11.01,0.75,False,2024-10-10,2025-01-13,0.0,0.15902030187551053,False
SBUX,XLY,2024-09-27,2024-09-30,2024-10-09,F4,3.13,2.69,2.61,0.5,False,2024-10-10,2025-01-13,-0.06283713277813141,0.0022197856978467545,False
ALL,XLF,2024-10-04,2024-09-30,2024-10-09,F4,1.18,1.3,1.35,0.03225806451612903,False,2024-10-10,2025-01-13,-0.02151181470081276,-0.013132058384869305,False
ACGL,XLF,2024-10-04,2024-09-30,2024-10-09,F4,3.47,4.03,4.39,0.6774193548387096,False,2024-10-10,2025-01-13,-0.18094196540737761,-0.16136801316124993,True
GNRC,XLI,2024-09-27,2024-09-30,2024-10-09,F4,2.83,3.98,4.86,0.6470588235294118,False,2024-10-10,2025-01-13,-0.07239062031955545,-0.0399231259533499,False
J,XLI,2024-10-04,2024-09-30,2024-10-09,F4,2.09,1.38,2.22,0.4117647058823529,False,2024-10-10,2025-01-13,-0.033925751953901906,-0.016121070590951025,False
JKHY,XLF,2024-10-04,2024-09-30,2024-10-09,F4,4.6,4.28,3.82,0.8709677419354839,True,2024-10-10,2025-01-13,-0.06288572625079136,-0.04288739341409986,False
EA,XLC,2024-09-27,2024-09-30,2024-10-09,F4,2.5,4.24,4.01,0.25,False,2024-10-10,2025-01-13,-0.006745254092841324,0.0010822515831785395,False
SPG,XLRE,2024-10-04,2024-09-30,2024-10-09,F4,2.9,3.76,4.24,0.5714285714285714,False,2024-10-10,2025-01-13,-0.0007746473366152529,0.04151056415212895,False
PAYX,XLI,2024-09-27,2024-09-30,2024-10-09,F4,11.71,14.4,12.4,1.0,False,2024-10-10,2025-01-13,-0.018149273064388516,0.01560038276341702,False
NVR,XLY,2024-10-18,2024-10-15,2024-10-24,F4,3.23,2.07,2.25,0.35714285714285715,False,2024-10-25,2025-01-29,-0.1591169723664999,-0.1462774347164102,True
HBAN,XLF,2024-10-11,2024-10-15,2024-10-24,F4,2.37,2.19,2.59,0.2631578947368421,False,2024-10-25,2025-01-29,0.0,0.12669424400449114,False
TROW,XLF,2024-10-18,2024-10-15,2024-10-24,F4,12.2,9.39,9.95,1.0,False,2024-10-25,2025-01-29,-0.014871880425096795,0.03740192714245083,False
GS,XLF,2024-10-11,2024-10-15,2024-10-24,F4,2.55,2.4,2.4,0.3157894736842105,False,2024-10-25,2025-01-29,-0.002204339714053538,0.24958568475896215,False
COF,XLF,2024-10-18,2024-10-15,2024-10-24,F4,5.0,4.56,3.4,0.8421052631578947,True,2024-10-25,2025-01-29,0.0,0.2685036083241148,False
AAPL,XLK,2024-10-18,2024-10-15,2024-10-24,F4,3.58,1.93,2.85,0.6428571428571429,False,2024-10-25,2025-01-29,-0.040620687964484814,0.03549248846710107,False
CB,XLF,2024-10-18,2024-10-15,2024-10-24,F4,3.5,2.15,3.91,0.5789473684210527,False,2024-10-25,2025-01-29,-0.10217572271135933,-0.03904819155590611,False
JNJ,XLV,2024-10-18,2024-10-15,2024-10-24,F4,3.37,3.21,3.93,0.4375,False,2024-10-25,2025-01-29,-0.10989643822049999,-0.05294133487156749,False
PCG,XLU,2024-10-18,2024-10-15,2024-10-24,F4,3.25,2.06,2.64,0.5,False,2024-10-25,2025-01-29,-0.22349539870052926,-0.22349539870052926,True
AON,XLF,2024-10-11,2024-10-15,2024-10-24,F4,5.35,5.68,5.39,0.8947368421052632,False,2024-10-25,2025-01-29,-0.07020485882457916,-0.02137217835888816,False
JCI,XLI,2024-10-11,2024-10-15,2024-10-24,F4,3.33,2.23,2.51,0.65,False,2024-10-25,2025-01-29,-0.03270784543681726,-0.0014124498860978996,False
ISRG,XLV,2024-10-18,2024-10-15,2024-10-24,F4,3.54,3.1,3.2,0.5625,False,2024-10-25,2025-01-29,-0.014532424863294757,0.12017140517121172,False
AMP,XLF,2024-10-11,2024-10-15,2024-10-24,F4,3.15,2.68,3.46,0.4473684210526316,False,2024-10-25,2025-01-29,0.0,0.14338173585844993,False
ORCL,XLK,2024-10-11,2024-10-15,2024-10-24,F4,2.94,1.53,1.16,0.5714285714285714,False,2024-10-25,2025-01-29,-0.11077510509759325,-0.06397976970979524,False
UHS,XLV,2024-10-18,2024-10-15,2024-10-24,F4,1.89,1.98,2.32,0.125,False,2024-10-25,2025-01-29,-0.1320588435573069,-0.07587470454527001,True
HON,XLI,2024-10-11,2024-10-15,2024-10-24,F4,2.66,2.8,3.41,0.4,False,2024-10-25,2025-01-29,-0.018269097371525267,0.06797221645173446,False
TRV,XLF,2024-10-18,2024-10-15,2024-10-24,F4,3.31,3.45,2.41,0.5263157894736842,False,2024-10-25,2025-01-29,-0.06825220163576395,0.00025687726264056465,False
APD,XLB,2024-10-11,2024-10-15,2024-10-24,F4,2.51,3.05,3.08,0.16666666666666666,False,2024-10-25,2025-01-29,-0.10389566473247824,0.03553166658760598,False
CCL,XLY,2024-10-11,2024-10-15,2024-10-24,F4,1.76,2.0,3.73,0.07142857142857142,False,2024-10-25,2025-01-29,0.0,0.3347680268451685,False
ABT,XLV,2024-10-11,2024-10-15,2024-10-24,F4,3.15,2.23,3.07,0.375,False,2024-10-25,2025-01-29,-0.022211335083605066,0.12529300720163095,False
PHM,XLY,2024-10-18,2024-10-15,2024-10-24,F4,5.36,3.06,4.05,0.8214285714285714,False,2024-10-25,2025-01-29,-0.18613521978154035,-0.14544575430064244,True
MAS,XLI,2024-10-18,2024-10-15,2024-10-24,F4,2.84,1.98,2.4,0.45,False,2024-10-25,2025-01-29,-0.11543452198203996,-0.01576333189908008,False
DLR,XLRE,2024-10-18,2024-10-15,2024-10-24,F4,6.18,3.66,6.78,0.9545454545454546,False,2024-10-25,2025-01-29,-0.10065008372023165,-0.10065008372023165,False
STX,XLK,2024-10-18,2024-10-15,2024-10-24,F4,6.24,5.57,4.88,0.7857142857142857,False,2024-10-25,2025-01-29,-0.15589578192518316,-0.028072330508312038,True
EXPE,XLY,2024-10-18,2024-10-15,2024-10-24,F4,5.25,4.56,5.37,0.7142857142857143,False,2024-10-25,2025-01-29,-0.01313216461372102,0.08131827840367412,False
RL,XLY,2024-10-11,2024-10-15,2024-10-24,F4,5.36,4.91,3.81,0.8214285714285714,True,2024-10-25,2025-01-29,0.0,0.30433739902685675,False
MCO,XLF,2024-10-11,2024-10-15,2024-10-24,F4,2.11,1.86,2.37,0.18421052631578946,False,2024-10-25,2025-01-29,-0.019842720421149873,0.06135184943104943,False
RJF,XLF,2024-10-18,2024-10-15,2024-10-24,F4,6.81,8.33,9.62,0.9473684210526315,False,2024-10-25,2025-01-29,-0.004278597402800899,0.19091496398731445,False
DHI,XLY,2024-10-18,2024-10-15,2024-10-24,F4,3.07,2.31,2.95,0.2857142857142857,False,2024-10-25,2025-01-29,-0.2365160298968132,-0.2062607180014795,True
WRB,XLF,2024-10-18,2024-10-15,2024-10-24,F4,3.17,2.82,4.8,0.47368421052631576,False,2024-10-25,2025-01-29,-0.01702202291317856,0.01849120206714483,False
EA,XLC,2024-10-18,2024-10-15,2024-10-24,F4,4.55,2.5,4.24,0.42857142857142855,False,2024-10-25,2025-01-29,-0.19652670914472492,-0.19259659427466458,True
MA,XLF,2024-10-18,2024-10-15,2024-10-24,F4,3.04,1.97,2.39,0.39473684210526316,False,2024-10-25,2025-01-29,-0.015314615568002177,0.08327193838443292,False
ED,XLU,2024-10-18,2024-10-15,2024-10-24,F4,4.38,4.35,3.81,0.7307692307692307,False,2024-10-25,2025-01-29,-0.1514419270592946,-0.10737486848656341,True
ES,XLU,2024-10-18,2024-10-15,2024-10-24,F4,2.11,2.2,2.52,0.07692307692307693,False,2024-10-25,2025-01-29,-0.1446200103917642,-0.11924921445603953,True
SHW,XLB,2024-10-18,2024-10-15,2024-10-24,F4,2.71,1.91,2.57,0.3333333333333333,False,2024-10-25,2025-01-29,-0.07874109413117458,0.005666799382759269,False
CSCO,XLK,2024-10-18,2024-10-15,2024-10-24,F4,4.61,2.44,3.46,0.7142857142857143,False,2024-10-25,2025-01-29,-0.01740230152756017,0.07563305278602783,False
GL,XLF,2024-10-11,2024-10-15,2024-10-24,F4,3.97,2.09,2.39,0.6578947368421053,False,2024-10-25,2025-01-29,-0.015786889221507727,0.1622733498340998,False
TDY,XLK,2024-10-11,2024-10-15,2024-10-24,F4,1.93,2.12,2.86,0.07142857142857142,False,2024-10-25,2025-01-29,-0.029817323746112345,0.08431551694972761,False
GM,XLY,2024-10-11,2024-10-15,2024-10-24,F4,2.77,2.15,2.48,0.14285714285714285,False,2024-10-25,2025-01-29,-0.041825550268888456,-0.041825550268888456,False
CTAS,XLI,2024-10-11,2024-10-15,2024-10-24,F4,4.85,3.6,5.53,0.75,False,2024-10-25,2025-01-29,-0.12049657375154943,-0.04094595090625819,True
PNR,XLI,2024-11-01,2024-10-31,2024-11-11,F4,1.99,1.76,2.14,0.3225806451612903,False,2024-11-12,2025-02-14,-0.06838664189063237,-0.06838664189063237,False
TXN,XLK,2024-11-08,2024-10-31,2024-11-11,F4,3.84,4.25,3.78,0.7272727272727273,False,2024-11-12,2025-02-14,-0.1527868064169695,-0.13345473396834107,True
UDR,XLRE,2024-11-08,2024-10-31,2024-11-11,F4,3.22,3.2,2.31,0.47368421052631576,False,2024-11-12,2025-02-14,-0.08498623715887066,-0.01970965029175631,False
SHW,XLB,2024-11-08,2024-10-31,2024-11-11,F4,2.04,2.71,1.91,0.5,False,2024-11-12,2025-02-14,-0.13788209008006802,-0.0681626869111347,True
TFC,XLF,2024-11-01,2024-10-31,2024-11-11,F4,1.73,1.8,1.76,0.15384615384615385,False,2024-11-12,2025-02-14,-0.08808395188932516,0.014570239736281243,False
SNA,XLI,2024-11-01,2024-10-31,2024-11-11,F4,5.41,8.49,8.92,0.8387096774193549,False,2024-11-12,2025-02-14,-0.07165066347305382,-0.053811136378162594,False
SPG,XLRE,2024-11-08,2024-10-31,2024-11-11,F4,4.81,5.19,2.9,0.8947368421052632,False,2024-11-12,2025-02-14,-0.03930095169132575,0.05032122435898523,False
SPGI,XLF,2024-11-08,2024-10-31,2024-11-11,F4,3.53,4.2,3.43,0.717948717948718,False,2024-11-12,2025-02-14,-0.039793448325209035,0.07381815613872211,False
WAB,XLI,2024-11-08,2024-10-31,2024-11-11,F4,2.01,2.4,1.71,0.3548387096774194,False,2024-11-12,2025-02-14,-0.05470157579865098,-0.05470157579865098,False
TTWO,XLC,2024-11-01,2024-10-31,2024-11-11,F4,5.71,6.07,4.23,0.7,False,2024-11-12,2025-02-14,-0.01622823566708642,0.15624475721761977,False
NFLX,XLC,2024-11-08,2024-10-31,2024-11-11,F4,1.71,2.81,2.56,0.1,False,2024-11-12,2025-02-14,0.0,0.29176332568490726,False
TYL,XLK,2024-11-08,2024-10-31,2024-11-11,F4,2.11,2.59,1.36,0.2727272727272727,False,2024-11-12,2025-02-14,-0.09597490530151997,0.03647114820827713,False
OKE,XLE,2024-11-08,2024-10-31,2024-11-11,F4,4.77,4.17,3.23,0.8,True,2024-11-12,2025-02-14,-0.10186914246297629,-0.08274600366796192,False
TPR,XLY,2024-11-08,2024-10-31,2024-11-11,F4,1.19,1.79,1.52,0.13333333333333333,False,2024-11-12,2025-02-14,0.0,0.7233833531949445,False
NSC,XLI,2024-11-08,2024-10-31,2024-11-11,F4,1.65,2.04,2.04,0.0967741935483871,False,2024-11-12,2025-02-14,-0.13778281958785854,-0.037683193641294355,True
TROW,XLF,2024-11-01,2024-10-31,2024-11-11,F4,8.42,12.2,9.39,0.9743589743589743,False,2024-11-12,2025-02-14,-0.085056056749378,-0.08291674400945304,False
RMD,XLV,2024-11-08,2024-10-31,2024-11-11,F4,5.94,11.16,7.08,0.8571428571428571,False,2024-11-12,2025-02-14,-0.07576566763872539,-0.055446482436232625,False
RCL,XLY,2024-11-08,2024-10-31,2024-11-11,F4,5.94,6.51,5.61,0.8666666666666667,False,2024-11-12,2025-02-14,-0.04872187433749908,0.11068997060134356,False
TSLA,XLY,2024-10-25,2024-10-31,2024-11-11,F4,1.0,1.0,1.0,0.06666666666666667,False,2024-11-12,2025-02-14,-0.0526956620183795,0.08325978543013757,False
RL,XLY,2024-11-01,2024-10-31,2024-11-11,F4,6.16,5.36,4.91,0.9333333333333333,True,2024-11-12,2025-02-14,-0.03549782887352315,0.3532892675859849,False
WTW,XLF,2024-10-25,2024-10-31,2024-11-11,F4,1.81,1.57,1.55,0.20512820512820512,False,2024-11-12,2025-02-14,-0.03130414848348839,0.012263553758915746,False
TRV,XLF,2024-11-08,2024-10-31,2024-11-11,F4,2.92,3.31,3.45,0.6923076923076923,False,2024-11-12,2025-02-14,-0.09530284287709723,-0.0724547207170474,False
PH,XLI,2024-11-08,2024-10-31,2024-11-11,F4,1.72,2.37,1.68,0.14516129032258066,False,2024-11-12,2025-02-14,-0.09981121851763664,0.003695276319172658,False
TRMB,XLK,2024-11-01,2024-10-31,2024-11-11,F4,3.8,2.97,1.67,0.6363636363636364,False,2024-11-12,2025-02-14,-0.04312593730568992,0.020326925004775287,False
PWR,XLI,2024-11-08,2024-10-31,2024-11-11,F4,5.45,6.65,6.15,0.8709677419354839,False,2024-11-12,2025-02-14,-0.127508316974707,-0.127508316974707,True
SRE,XLU,2024-11-08,2024-10-31,2024-11-11,F4,5.43,5.09,4.33,0.8181818181818182,True,2024-11-12,2025-02-14,-0.15981672082383258,-0.0816297218362424,True
NOC,XLI,2024-11-08,2024-10-31,2024-11-11,F4,1.79,2.59,2.48,0.22580645161290322,False,2024-11-12,2025-02-14,-0.17056361264033715,-0.17056361264033715,True
URI,XLI,2024-11-08,2024-10-31,2024-11-11,F4,4.28,5.34,5.81,0.7419354838709677,False,2024-11-12,2025-02-14,-0.22697962284055462,-0.1427244687574546,True
WBD,XLC,2024-11-01,2024-10-31,2024-11-11,F4,4.29,4.79,3.36,0.6,False,2024-11-12,2025-02-14,0.0,0.12147503802236059,False
TT,XLI,2024-11-08,2024-10-31,2024-11-11,F4,1.79,2.64,2.0,0.22580645161290322,False,2024-11-12,2025-02-14,-0.1336020367909223,-0.11466499560737098,True
RTX,XLI,2024-11-08,2024-10-31,2024-11-11,F4,2.79,3.15,1.69,0.5483870967741935,False,2024-11-12,2025-02-14,-0.07021408746634883,-0.0024969470326191567,False
TRGP,XLE,2024-11-08,2024-10-31,2024-11-11,F4,2.39,1.99,1.81,0.2,False,2024-11-12,2025-02-14,-0.11512530094356177,0.060744714571345115,False
MSI,XLK,2024-11-08,2024-10-31,2024-11-11,F4,2.14,2.71,2.01,0.3181818181818182,False,2024-11-12,2025-02-14,-0.1171803621414994,-0.1171803621414994,False
OMC,XLC,2024-11-08,2024-10-31,2024-11-11,F4,7.5,9.96,8.11,0.8,False,2024-11-12,2025-02-14,-0.21138254234654297,-0.20225664534903287,True
GNRC,XLI,2024-11-01,2024-10-31,2024-11-11,F4,3.29,2.58,2.83,0.6129032258064516,False,2024-11-12,2025-02-14,-0.25525430820010264,-0.22840478947375487,True
ESS,XLRE,2024-11-08,2024-10-31,2024-11-11,F4,3.17,3.04,1.58,0.42105263157894735,False,2024-11-12,2025-02-14,-0.0944515286943951,-0.033055609279849296,False
MAR,XLY,2024-11-08,2024-10-31,2024-11-11,F4,4.45,4.03,3.15,0.8,True,2024-11-12,2025-02-14,-0.05465346598986631,-0.006506728632067693,False
APO,XLF,2024-11-08,2024-10-31,2024-11-11,F4,11.76,6.26,7.63,1.0,False,2024-11-12,2025-02-14,-0.051973945066740135,-0.00291918523159318,False
MAA,XLRE,2024-11-08,2024-10-31,2024-11-11,F4,4.6,5.67,3.14,0.8421052631578947,False,2024-11-12,2025-02-14,-0.07242097416366589,-0.007340832610405967,False
LOW,XLY,2024-11-08,2024-10-31,2024-11-11,F4,3.15,3.29,2.91,0.4666666666666667,False,2024-11-12,2025-02-14,-0.09403492150657378,-0.06302285739208235,False
GS,XLF,2024-11-01,2024-10-31,2024-11-11,F4,2.55,2.55,2.4,0.44871794871794873,False,2024-11-12,2025-02-14,-0.06684907714456989,0.12020505880100263,False
BRO,XLF,2024-11-08,2024-10-31,2024-11-11,F4,2.57,2.78,1.98,0.5128205128205128,False,2024-11-12,2025-02-14,-0.10567509713636147,-0.014793832648127392,False
COF,XLF,2024-11-01,2024-10-31,2024-11-11,F4,3.62,5.0,4.56,0.7435897435897436,False,2024-11-12,2025-02-14,-0.06308704315935743,0.08579653107553997,False
CHTR,XLC,2024-11-01,2024-10-31,2024-11-11,F4,11.72,13.99,7.38,1.0,False,2024-11-12,2025-02-14,-0.14568873826530615,-0.08094390561224485,True
CMI,XLI,2024-11-01,2024-10-31,2024-11-11,F4,2.77,4.18,3.14,0.5161290322580645,False,2024-11-12,2025-02-14,-0.016070031124658102,0.05788407016615804,False
MCO,XLF,2024-11-08,2024-10-31,2024-11-11,F4,2.6,2.11,1.86,0.5384615384615384,False,2024-11-12,2025-02-14,-0.045981413243532554,0.1015638294912744,False
BAC,XLF,2024-11-01,2024-10-31,2024-11-11,F4,2.09,1.86,1.76,0.3076923076923077,False,2024-11-12,2025-02-14,-0.048815780431126554,0.029682113175468983,False
BKNG,XLY,2024-11-01,2024-10-31,2024-11-11,F4,4.01,4.48,3.15,0.6666666666666666,False,2024-11-12,2025-02-14,-0.07884919927897349,0.0059409242613035484,False
KEY,XLF,2024-11-01,2024-10-31,2024-11-11,F4,1.78,1.78,1.47,0.1794871794871795,False,2024-11-12,2025-02-14,-0.11880559235830623,-0.06610269527921142,False
EMR,XLI,2024-11-08,2024-10-31,2024-11-11,F4,4.26,3.69,2.62,0.7096774193548387,False,2024-11-12,2025-02-14,-0.07768893620674522,-0.03137844492141573,False
JBHT,XLI,2024-11-08,2024-10-31,2024-11-11,F4,1.79,2.31,1.75,0.22580645161290322,False,2024-11-12,2025-02-14,-0.14272525724213758,-0.11486614850358456,True
EME,XLI,2024-11-08,2024-10-31,2024-11-11,F4,2.21,2.73,1.8,0.41935483870967744,False,2024-11-12,2025-02-14,-0.17035793126830712,-0.17035793126830712,True
AXP,XLF,2024-11-01,2024-10-31,2024-11-11,F4,2.52,3.76,3.34,0.41025641025641024,False,2024-11-12,2025-02-14,-0.010294254860089391,0.08062546791633274,False
CLX,XLP,2024-11-01,2024-10-31,2024-11-11,F4,2.58,3.27,3.25,0.5,False,2024-11-12,2025-02-14,-0.10750067938473029,-0.09545398538544991,False
CMCSA,XLC,2024-11-01,2024-10-31,2024-11-11,F4,3.2,4.32,2.23,0.4,False,2024-11-12,2025-02-14,-0.24003050800341386,-0.1896559239209591,True
FTNT,XLK,2024-11-08,2024-10-31,2024-11-11,F4,3.81,3.34,2.97,0.6818181818181818,False,2024-11-12,2025-02-14,-0.08431669673217801,0.1259707279603104,False
AXON,XLI,2024-11-08,2024-10-31,2024-11-11,F4,5.62,4.16,4.2,0.9032258064516129,False,2024-11-12,2025-02-14,-0.05569737525889773,0.148240837195736,False
FLEX,XLK,2024-11-08,2024-10-31,2024-11-11,F4,3.52,5.53,1.93,0.5,False,2024-11-12,2025-02-14,-0.023445716848526366,0.1198629965825595,False
INCY,XLV,2024-11-01,2024-10-31,2024-11-11,F4,4.7,5.49,2.81,0.7142857142857143,False,2024-11-12,2025-02-14,-0.17684288503819212,-0.1260859199461748,True
IT,XLK,2024-11-08,2024-10-31,2024-11-11,F4,5.14,4.73,4.13,0.9545454545454546,True,2024-11-12,2025-02-14,-0.12610317671916504,-0.06535791951136449,True
MRVL,XLK,2024-11-08,2024-10-31,2024-11-11,F4,2.0,1.66,1.7,0.18181818181818182,False,2024-11-12,2025-02-14,-0.05335197993432228,0.14856746407312804,False
DGX,XLV,2024-11-08,2024-10-31,2024-11-11,F4,2.5,3.93,2.72,0.14285714285714285,False,2024-11-12,2025-02-14,-0.06703761910457662,0.048830234869791544,False
HON,XLI,2024-11-08,2024-10-31,2024-11-11,F4,1.87,2.66,2.8,0.2903225806451613,False,2024-11-12,2025-02-14,-0.12894653277982415,-0.12894653277982415,True
FFIV,XLK,2024-11-01,2024-10-31,2024-11-11,F4,2.69,4.81,2.85,0.4090909090909091,False,2024-11-12,2025-02-14,-0.02311475163934429,0.2712294782786886,False
CTAS,XLI,2024-11-08,2024-10-31,2024-11-11,F4,5.9,4.85,3.6,0.9354838709677419,True,2024-11-12,2025-02-14,-0.18828009594070916,-0.08790245240905592,True
LH,XLV,2024-11-08,2024-10-31,2024-11-11,F4,2.7,4.7,3.28,0.42857142857142855,False,2024-11-12,2025-02-14,-0.0707142938666363,0.012149824149552346,False
CTSH,XLK,2024-11-08,2024-10-31,2024-11-11,F4,4.56,5.43,4.26,0.9090909090909091,False,2024-11-12,2025-02-14,-0.07493138164212099,0.11396325674934538,False
ABT,XLV,2024-11-01,2024-10-31,2024-11-11,F4,2.58,3.15,2.23,0.2857142857142857,False,2024-11-12,2025-02-14,-0.04085344188755269,0.1275798661129468,False
FAST,XLI,2024-11-08,2024-10-31,2024-11-11,F4,5.08,4.22,6.13,0.8064516129032258,False,2024-11-12,2025-02-14,-0.14838318728285838,-0.099265633515779,True
DAL,XLI,2024-11-01,2024-10-31,2024-11-11,F4,3.46,2.99,3.69,0.6451612903225806,False,2024-11-12,2025-02-14,-0.08071816838422752,0.02092109627868788,False
AIZ,XLF,2024-11-08,2024-10-31,2024-11-11,F4,2.63,2.31,2.05,0.5641025641025641,False,2024-11-12,2025-02-14,-0.059624664615382406,-0.0369457091171117,False
ALL,XLF,2024-11-08,2024-10-31,2024-11-11,F4,1.3,1.61,1.18,0.05128205128205128,False,2024-11-12,2025-02-14,-0.08231535962728631,-0.04864816933381366,False
C,XLF,2024-11-08,2024-10-31,2024-11-11,F4,2.39,2.51,2.75,0.38461538461538464,False,2024-11-12,2025-02-14,-0.01303951380063717,0.2343655430786793,False
GWW,XLI,2024-11-08,2024-10-31,2024-11-11,F4,7.28,8.2,7.62,0.967741935483871,False,2024-11-12,2025-02-14,-0.14793206563256778,-0.14778287348518637,True
CPT,XLRE,2024-11-08,2024-10-31,2024-11-11,F4,1.91,2.81,1.42,0.15789473684210525,False,2024-11-12,2025-02-14,-0.0884402838919709,-0.005685188030336796,False
MA,XLF,2024-11-01,2024-10-31,2024-11-11,F4,2.55,3.04,1.97,0.44871794871794873,False,2024-11-12,2025-02-14,-0.044893246594686964,0.06882923533904672,False
FICO,XLK,2024-11-08,2024-10-31,2024-11-11,F4,3.86,4.35,4.53,0.7727272727272727,False,2024-11-12,2025-02-14,-0.24730209095200162,-0.23376778420457267,True
CRM,XLK,2024-11-08,2024-10-31,2024-11-11,F4,3.92,2.74,2.36,0.8181818181818182,True,2024-11-12,2025-02-14,-0.06723529889176583,-0.041733544691999414,False
