ticker,episode_id,signal_date,last_observed_session,source_regime,SECTOR_RS_DAMAGE_DELTA_4W,TREND_QUALITY_DELTA_4W,PARTICIPATION_WEAKENING_DELTA_4W,MARKET_STRESS_DELTA_4W,path_label,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end,sector_etf
CASY,CASY-V61-007,2024-03-13,2024-03-13,HEALTHY_RUSH,0.004148977143428656,-0.007857106098155375,-0.30520819351415873,0.032923176408085564,CONTINUATION,0.00544078842130169,0.3236492114401832,0.2945582010014147,True,True,1,93,2024-09-12,XLP
CASY,CASY-V61-008,2025-02-20,2025-02-20,HEALTHY_RUSH,-0.017673893726322998,0.15566604868958034,-0.6162229080673753,-0.030104923352337526,TEMPORARY_PULLBACK,-0.09946730211163735,0.25572080708109723,0.2157997489525283,True,True,13,107,2025-08-21,XLP
CASY,CASY-V61-009,2025-04-24,2025-04-24,HEALTHY_RUSH,-0.05560511578896765,-0.0047535675267995625,-0.5738384348310119,0.1259166990346824,CONTINUATION,-0.03568999710401288,0.27147337752445355,0.193927499360522,True,True,14,112,2025-10-23,XLP
CASY,CASY-V61-010,2025-06-25,2025-06-25,HEALTHY_RUSH,-0.030503232923432932,0.2567134149369368,-0.43162361878460015,-0.016987515538962494,CONTINUATION,-0.019930502630384872,0.13800632626657405,0.12491161507082804,True,True,46,125,2025-12-23,XLP
CASY,CASY-V61-011,2025-09-24,2025-09-24,HEALTHY_RUSH,-0.04787340298067999,-0.08165920478038491,-0.525296789866753,-0.031212819045069486,TEMPORARY_PULLBACK,-0.06086335158095191,0.30825926956773686,0.3038265180189934,True,True,27,125,2026-03-26,XLP
CASY,CASY-V61-012,2025-12-23,2025-12-23,HEALTHY_RUSH,0.015379955512460963,-0.0581355706891602,0.11770809619074922,-0.005574814597880728,CONTINUATION,-0.02516835775667725,0.6187017374808028,0.37552898839144877,True,True,5,116,2026-06-26,XLP
CB,CB-V61-001,2017-06-21,2017-06-21,HEALTHY_RUSH,0.013369059520399684,0.02041325169632402,-0.22128564936205092,-0.008802237304814737,TEMPORARY_PULLBACK,-0.07553723348175445,0.06901530586078874,0.016869590411280333,True,True,54,86,2017-12-19,XLF
CB,CB-V61-002,2021-03-10,2021-03-10,HEALTHY_RUSH,0.00034790137106144314,0.0916107804077343,0.13087526689956383,0.03937236249438847,TEMPORARY_PULLBACK,-0.0931087101624749,0.08613811303742813,0.06141078202066774,True,True,10,117,2021-09-08,XLF
CB,CB-V61-003,2021-09-07,2021-09-07,HEALTHY_RUSH,0.010685847224351841,0.2952610826432436,0.06848317821776562,-0.056630609758352345,CONTINUATION,-0.04141101268452574,0.15942107574402797,0.09666718259515394,True,True,17,108,2022-03-08,XLF
CB,CB-V61-004,2021-11-08,2021-11-08,HEALTHY_RUSH,-0.03131911681626964,0.25579909903152065,-0.08944485690386596,-0.045828519128198075,TEMPORARY_PULLBACK,-0.08733708738545809,0.14389997579231384,0.07608954651804622,True,True,16,95,2022-05-10,XLF
CB,CB-V61-005,2022-01-12,2022-01-12,HEALTHY_RUSH,0.020560611534856887,-0.06706939031558046,-0.15878773661868484,0.02218186492853913,UNRESOLVED,-0.06588103814826052,0.10509014107232773,-0.06144795995728136,False,False,125,50,2022-07-15,XLF
CB,CB-V61-006,2022-11-30,2022-11-30,HEALTHY_RUSH,0.05609825469348939,0.12886370512212597,0.1504876647353392,-0.07123970618393549,LARGE_PULLBACK,-0.1468476778179021,0.05650587726187428,-0.11672554171002703,False,False,124,38,2023-06-02,XLF
CB,CB-V61-007,2024-02-13,2024-02-13,HEALTHY_RUSH,-0.08080925636649572,0.02579183923408901,-0.5447903900576488,-0.05595337287412022,CONTINUATION,-0.012171603966063538,0.1285162250272811,0.11101703851136802,True,True,49,115,2024-08-14,XLF
CB,CB-V61-008,2024-06-13,2024-06-13,HEALTHY_RUSH,-0.03694229821149975,0.01620780318691295,-0.16078988878982928,-0.04710720722196943,CONTINUATION,-0.03732353695965773,0.15457515114144504,0.0531879483998452,True,True,14,87,2024-12-12,XLF
CB,CB-V61-009,2024-08-14,2024-08-14,HEALTHY_RUSH,-0.03287248013564503,-0.03848585109841762,0.000579675034771604,0.17005218044716006,UNRESOLVED,-0.047683706161657624,0.11188828840195209,-0.022518510919149803,False,True,102,45,2025-02-14,XLF
CBOE,CBOE-V61-001,2017-06-21,2017-06-21,HEALTHY_RUSH,0.03613054445710384,0.0723057866804192,0.05826874537672852,-0.008802237304814737,CONTINUATION,-0.0028151124857977994,0.44393898399857123,0.4103352190763436,True,True,1,121,2017-12-19,XLF
CBOE,CBOE-V61-002,2023-10-13,2023-10-13,HEALTHY_RUSH,-0.03759958489271509,0.06516783053215058,-0.44694055007253386,0.05610353792702394,CONTINUATION,-0.005244428870025852,0.22008400077430568,0.09668450889369429,True,True,6,90,2024-04-16,XLF
CBOE,CBOE-V61-003,2024-09-03,2024-09-03,HEALTHY_RUSH,0.08060920413801043,0.19669146638870982,0.13937966548847985,0.013019035822919522,LARGE_PULLBACK,-0.10076338593875234,0.02349184614064792,0.006703518267247022,False,True,87,61,2025-03-06,XLF
CBOE,CBOE-V61-004,2024-10-31,2024-10-31,HEALTHY_RUSH,-0.018251427348547233,0.16577906087263894,-0.09241343436460173,-0.013443614265070208,LARGE_PULLBACK,-0.10383706383032487,0.09897291255988971,0.09897291255988971,True,True,45,126,2025-05-06,XLF
CBOE,CBOE-V61-005,2025-08-04,2025-08-04,HEALTHY_RUSH,-0.11944052979530073,0.008942461820011571,-0.2966618213499453,-0.12203365013035272,TEMPORARY_PULLBACK,-0.07569654899117406,0.10463586131567104,0.07099289632728922,True,True,20,118,2026-02-03,XLF
CBRE,CBRE-V61-001,2017-03-14,2017-03-14,HEALTHY_RUSH,0.0,0.33781445931553256,-0.15577720450634086,0.009678712710182379,TEMPORARY_PULLBACK,-0.0842966331310433,0.0831687862569519,0.051874826239433736,True,True,16,92,2017-09-12,XLRE
CBRE,CBRE-V61-002,2017-07-31,2017-07-31,HEALTHY_RUSH,-0.005145184332290498,-0.0914455458272132,0.03309513653006719,-0.021798213063850894,TEMPORARY_PULLBACK,-0.0810740114186802,0.2197946328177156,0.20189517848949978,True,True,13,125,2018-01-30,XLRE
CBRE,CBRE-V61-003,2017-10-24,2017-10-24,HEALTHY_RUSH,-0.03080436443279999,0.06741766569227747,-0.4697777334272457,-0.029319782837431235,CONTINUATION,-0.013157906223364435,0.21609313791996865,0.14423078678273882,True,True,1,119,2018-04-26,XLRE
