signal_date,ticker,guard_state,deterioration_flags,horizon_months,outcome_end,forward_return,forward_trough_return,fold_id
2024-02-29,CVX,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,6,2024-08-31,-0.005877420276771073,-0.05369348494620085,F04
2024-02-29,LIN,PASS,REVENUE_DIRECTION|LEVERAGE_DIRECTION,12,2025-02-28,0.05330976161513212,-0.06878888201524613,F04
2024-02-29,XOM,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,12,2025-02-28,0.10110809321853709,-0.0015307560799022735,F04
2024-02-29,HON,PASS,MARGIN_DIRECTION|LEVERAGE_DIRECTION,6,2024-08-31,0.05748726689388661,-0.04211747938506427,F04
2024-02-29,XOM,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,6,2024-08-31,0.14672022557936382,-0.0015307560799022735,F04
2024-11-30,XOM,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,6,2025-05-31,-0.11694066524312252,-0.14527090399857323,F04
2024-02-29,UNP,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,6,2024-08-31,0.020618913156303043,-0.12238326959067702,F04
2024-02-29,UNP,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,12,2025-02-28,-0.005734281658077545,-0.12238326959067702,F04
2024-02-29,LIN,PASS,REVENUE_DIRECTION|LEVERAGE_DIRECTION,6,2024-08-31,0.07215417350096387,-0.06229489533719745,F04
2024-02-29,DUK,PASS,MARGIN_DIRECTION,6,2024-08-31,0.26499661135455055,-0.010563126682418211,F04
2024-02-29,GE,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,6,2024-08-31,0.39944603047116956,0.006182696010658129,F04
2024-04-30,TSLA,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,12,2025-04-30,0.5395024309657515,-0.08080531261985135,F04
2024-04-30,LLY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,12,2025-04-30,0.15835428085502445,-0.07106164918370561,F04
2024-04-30,NEM,PASS,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,6,2024-10-31,0.1302985177675453,-0.0014761801456245616,F04
2024-04-30,TSLA,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,6,2024-10-31,0.3632147955906688,-0.08080531261985135,F04
2024-04-30,NEM,PASS,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION,12,2025-04-30,0.32601616193184624,-0.07416399031122856,F04
2024-04-30,LLY,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,6,2024-10-31,0.06556854280530056,-0.05905780028555119,F04
2024-05-31,SO,PASS,LEVERAGE_DIRECTION,6,2024-11-30,0.13067964208274052,-0.03918148028025881,F04
2024-05-31,ABBV,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,12,2025-05-31,0.19617279172523028,-0.006512113941812059,F04
2024-05-31,HD,PASS,REVENUE_DIRECTION|MARGIN_DIRECTION,12,2025-05-31,0.1193654925819807,-0.023411975955235698,F04
2024-05-31,ABBV,PASS,OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,6,2024-11-30,0.15408484388343524,-0.006512113941812059,F04
2024-05-31,HD,PASS,REVENUE_DIRECTION|MARGIN_DIRECTION,6,2024-11-30,0.2960552305920514,-0.023411975955235698,F04
2024-05-31,SO,PASS,LEVERAGE_DIRECTION,12,2025-05-31,0.1610886681970276,-0.03918148028025881,F04
2024-07-31,BA,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,12,2025-07-31,0.1639034060870368,-0.28336835294571383,F04
2024-07-31,BA,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,6,2025-01-31,-0.07387199029056057,-0.27523612288069077,F04
2025-04-30,BA,PASS,OPERATING_CASH_FLOW_DIRECTION,6,2025-10-31,0.09703120643051943,-0.0019100965372979006,F04
2024-07-31,NEE,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,12,2025-07-31,-0.04201866100270757,-0.14265104167635512,F04
2024-07-31,NEE,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,6,2025-01-31,-0.05084233640566038,-0.11185580706011256,F04
2024-08-31,CAT,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,12,2025-08-31,0.19537559130975835,-0.22512751024521438,F04
2024-08-31,CAT,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,6,2025-02-28,-0.027095646524725514,-0.07509125457148957,F04
2024-10-31,KO,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,6,2025-04-30,0.12754136211345046,-0.06183999248661154,F04
2025-07-31,KO,PASS,OPERATING_CASH_FLOW_DIRECTION,6,2026-01-31,0.1181797087697447,-0.025281490303317056,F04
2024-10-31,KO,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,12,2025-10-31,0.08669868919318158,-0.06183999248661154,F04
2024-10-31,NKE,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,6,2025-04-30,-0.26131474078148165,-0.3023091862410139,F04
2024-10-31,NKE,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,12,2025-10-31,-0.14400099583448045,-0.3023091862410139,F04
2024-11-30,MRK,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,12,2025-11-30,0.06958404344942126,-0.26507374551191176,F04
2024-11-30,MRK,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,6,2025-05-31,-0.23136336701069637,-0.26507374551191176,F04
2025-01-31,V,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,6,2025-07-31,0.014119387460724608,-0.09658077777038021,F04
2025-01-31,V,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,12,2026-01-31,-0.05173843178917403,-0.09658077777038021,F04
2025-02-28,UNH,VETO,MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,6,2025-08-31,-0.34014781956337015,-0.49368101029022793,F04
2025-02-28,PEP,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,6,2025-08-31,-0.012121163793185286,-0.1556284978296948,F04
2025-02-28,EOG,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,6,2025-08-31,0.0005121280171755949,-0.17590983845283847,F04
2025-02-28,COP,PASS,REVENUE_DIRECTION|MARGIN_DIRECTION,6,2025-08-31,0.014984476403842262,-0.16631368267006552,F04
2025-04-30,SLB,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|OPERATING_CASH_FLOW_DIRECTION|LEVERAGE_DIRECTION,6,2025-10-31,0.10240083917964848,-0.030278742406255943,F04
2025-05-31,APD,VETO,REVENUE_DIRECTION|MARGIN_DIRECTION|LEVERAGE_DIRECTION,6,2025-11-30,-0.05183397055508521,-0.13715265309103908,F04
