event_id,cik,accession_number,form,filing_date,matched_items,blocker,evidence_route,same_cik_anchor_count,earliest_same_cik_anchor_date,latest_same_cik_anchor_date,filing_index_url,primary_document_url
SEC8K-0000037996-13-000019,0000037996,0000037996-13-000019,8-K/A,2013-03-19,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,7,2019-06-06,2025-12-15,https://www.sec.gov/Archives/edgar/data/37996/000003799613000019/0000037996-13-000019-index.html,https://www.sec.gov/Archives/edgar/data/37996/000003799613000019/form8-kafiledmarch192013.htm
SEC8K-0001299933-13-000589,0000106040,0001299933-13-000589,8-K/A,2013-03-29,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/106040/000129993313000589/0001299933-13-000589-index.html,https://www.sec.gov/Archives/edgar/data/106040/000129993313000589/htm_47384.htm
SEC8K-0001299933-13-000661,0000202058,0001299933-13-000661,8-K,2013-04-11,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/202058/000129993313000661/0001299933-13-000661-index.html,https://www.sec.gov/Archives/edgar/data/202058/000129993313000661/htm_47458.htm
SEC8K-0000885725-13-000011,0000885725,0000885725-13-000011,8-K,2013-04-25,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2020-11-18,2020-12-01,https://www.sec.gov/Archives/edgar/data/885725/000088572513000011/0000885725-13-000011-index.html,https://www.sec.gov/Archives/edgar/data/885725/000088572513000011/q12013earningsrelease.htm
SEC8K-0001193125-13-177946,0000011544,0001193125-13-177946,8-K,2013-04-26,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/11544/000119312513177946/0001193125-13-177946-index.html,https://www.sec.gov/Archives/edgar/data/11544/000119312513177946/d528876d8k.htm
SEC8K-0001104659-13-034317,0001385157,0001104659-13-034317,8-K/A,2013-04-29,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2019-07-24,2023-03-16,https://www.sec.gov/Archives/edgar/data/1385157/000110465913034317/0001104659-13-034317-index.html,https://www.sec.gov/Archives/edgar/data/1385157/000110465913034317/a13-10887_18ka.htm
SEC8K-0000764478-13-000021,0000764478,0000764478-13-000021,8-K,2013-04-30,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/764478/000076447813000021/0000764478-13-000021-index.html,https://www.sec.gov/Archives/edgar/data/764478/000076447813000021/bby8-k43013.htm
SEC8K-0001104659-13-034789,0000031462,0001104659-13-034789,8-K,2013-04-30,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2021-02-16,2026-02-10,https://www.sec.gov/Archives/edgar/data/31462/000110465913034789/0001104659-13-034789-index.html,https://www.sec.gov/Archives/edgar/data/31462/000110465913034789/a13-11150_18k.htm
SEC8K-0001193125-13-199437,0000051253,0001193125-13-199437,8-K,2013-05-03,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/51253/000119312513199437/0001193125-13-199437-index.html,https://www.sec.gov/Archives/edgar/data/51253/000119312513199437/d531779d8k.htm
SEC8K-0000875320-13-000027,0000875320,0000875320-13-000027,8-K,2013-05-17,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2019-09-17,2019-09-17,https://www.sec.gov/Archives/edgar/data/875320/000087532013000027/0000875320-13-000027-index.html,https://www.sec.gov/Archives/edgar/data/875320/000087532013000027/a8-kx051713.htm
SEC8K-0000822416-13-000026,0000822416,0000822416-13-000026,8-K,2013-06-05,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/822416/000082241613000026/0000822416-13-000026-index.html,https://www.sec.gov/Archives/edgar/data/822416/000082241613000026/homeofficerelo8-k.htm
SEC8K-0000086521-13-000043,0001032208,0000086521-13-000043,8-K,2013-06-07,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1032208/000008652113000043/0000086521-13-000043-index.html,https://www.sec.gov/Archives/edgar/data/1032208/000008652113000043/sre8k06072013.htm
SEC8K-0001193125-13-254885,0001109357,0001193125-13-254885,8-K,2013-06-11,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2020-08-21,2021-04-30,https://www.sec.gov/Archives/edgar/data/1109357/000119312513254885/0001193125-13-254885-index.html,https://www.sec.gov/Archives/edgar/data/1109357/000119312513254885/d552573d8k.htm
SEC8K-0001039684-13-000056,0001039684,0001039684-13-000056,8-K,2013-06-11,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000056/0001039684-13-000056-index.html,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000056/newsreleasebyoneokincdated.htm
SEC8K-0001193125-13-264167,0000898293,0001193125-13-264167,8-K,2013-06-19,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312513264167/0001193125-13-264167-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312513264167/d551238d8k.htm
SEC8K-0001193125-13-264565,0000898293,0001193125-13-264565,8-K/A,2013-06-20,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312513264565/0001193125-13-264565-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312513264565/d551238d8ka.htm
SEC8K-0001031296-13-000028,0001031296,0001031296-13-000028,8-K,2013-07-09,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1031296/000103129613000028/0001031296-13-000028-index.html,https://www.sec.gov/Archives/edgar/data/1031296/000103129613000028/fe8-kdated782013.htm
SEC8K-0000004904-13-000064,0000004904,0000004904-13-000064,8-K,2013-07-11,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2023-12-20,2024-01-11,https://www.sec.gov/Archives/edgar/data/4904/000000490413000064/0000004904-13-000064-index.html,https://www.sec.gov/Archives/edgar/data/4904/000000490413000064/opco8k072013.htm
SEC8K-0001104659-13-058951,0001326160,0001104659-13-058951,8-K,2013-08-01,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-07-06,2023-06-12,https://www.sec.gov/Archives/edgar/data/1326160/000110465913058951/0001104659-13-058951-index.html,https://www.sec.gov/Archives/edgar/data/1326160/000110465913058951/a13-17779_18k.htm
SEC8K-0001193125-13-335218,0000858877,0001193125-13-335218,8-K,2013-08-15,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-08-12,2026-05-13,https://www.sec.gov/Archives/edgar/data/858877/000119312513335218/0001193125-13-335218-index.html,https://www.sec.gov/Archives/edgar/data/858877/000119312513335218/d585289d8k.htm
SEC8K-0001031296-13-000038,0001031296,0001031296-13-000038,8-K,2013-08-21,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1031296/000103129613000038/0001031296-13-000038-index.html,https://www.sec.gov/Archives/edgar/data/1031296/000103129613000038/a8-kdatedaugust212013.htm
SEC8K-0000065984-13-000192,0000065984,0000065984-13-000192,8-K,2013-08-27,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-03-12,2024-03-12,https://www.sec.gov/Archives/edgar/data/65984/000006598413000192/0000065984-13-000192-index.html,https://www.sec.gov/Archives/edgar/data/65984/000006598413000192/a05813.htm
SEC8K-0001501585-13-000029,0001501585,0001501585-13-000029,8-K,2013-09-04,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1501585/000150158513000029/0001501585-13-000029-index.html,https://www.sec.gov/Archives/edgar/data/1501585/000150158513000029/form8-k.htm
SEC8K-0001193125-13-378493,0000898293,0001193125-13-378493,8-K/A,2013-09-25,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312513378493/0001193125-13-378493-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312513378493/d602863d8ka.htm
SEC8K-0000310158-13-000006,0000310158,0000310158-13-000006,8-K,2013-10-01,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2024-02-01,2025-07-29,https://www.sec.gov/Archives/edgar/data/310158/000031015813000006/0000310158-13-000006-index.html,https://www.sec.gov/Archives/edgar/data/310158/000031015813000006/form8-k.htm
SEC8K-0000004904-13-000076,0000004904,0000004904-13-000076,8-K,2013-10-03,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2023-12-20,2024-01-11,https://www.sec.gov/Archives/edgar/data/4904/000000490413000076/0000004904-13-000076-index.html,https://www.sec.gov/Archives/edgar/data/4904/000000490413000076/swepco8k102013.htm
SEC8K-0001031296-13-000049,0001031296,0001031296-13-000049,8-K,2013-10-04,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1031296/000103129613000049/0001031296-13-000049-index.html,https://www.sec.gov/Archives/edgar/data/1031296/000103129613000049/a8-kdatedseptember302013.htm
SEC8K-0001193125-13-394316,0001097864,0001193125-13-394316,8-K,2013-10-08,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,6,2020-04-09,2025-11-17,https://www.sec.gov/Archives/edgar/data/1097864/000119312513394316/0001193125-13-394316-index.html,https://www.sec.gov/Archives/edgar/data/1097864/000119312513394316/d610038d8k.htm
SEC8K-0001274494-13-000046,0001274494,0001274494-13-000046,8-K,2013-10-09,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1274494/000127449413000046/0001274494-13-000046-index.html,https://www.sec.gov/Archives/edgar/data/1274494/000127449413000046/mesa8-k.htm
SEC8K-0000063754-13-000035,0000063754,0000063754-13-000035,8-K,2013-10-17,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/63754/000006375413000035/0000063754-13-000035-index.html,https://www.sec.gov/Archives/edgar/data/63754/000006375413000035/a8-kxoct172013.htm
SEC8K-0001193125-13-403293,0001466258,0001193125-13-403293,8-K,2013-10-18,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1466258/000119312513403293/0001193125-13-403293-index.html,https://www.sec.gov/Archives/edgar/data/1466258/000119312513403293/d614073d8k.htm
SEC8K-0000885725-13-000041,0000885725,0000885725-13-000041,8-K,2013-10-23,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2020-11-18,2020-12-01,https://www.sec.gov/Archives/edgar/data/885725/000088572513000041/0000885725-13-000041-index.html,https://www.sec.gov/Archives/edgar/data/885725/000088572513000041/a2014restructuringprogram.htm
SEC8K-0000875320-13-000042,0000875320,0000875320-13-000042,8-K,2013-10-29,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2019-09-17,2019-09-17,https://www.sec.gov/Archives/edgar/data/875320/000087532013000042/0000875320-13-000042-index.html,https://www.sec.gov/Archives/edgar/data/875320/000087532013000042/oct292013_form8-k.htm
SEC8K-0001104659-13-081900,0000723125,0001104659-13-081900,8-K,2013-11-07,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2022-12-21,2022-12-21,https://www.sec.gov/Archives/edgar/data/723125/000110465913081900/0001104659-13-081900-index.html,https://www.sec.gov/Archives/edgar/data/723125/000110465913081900/a13-23704_18k.htm
SEC8K-0000065984-13-000251,0000065984,0000065984-13-000251,8-K,2013-12-23,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-03-12,2024-03-12,https://www.sec.gov/Archives/edgar/data/65984/000006598413000251/0000065984-13-000251-index.html,https://www.sec.gov/Archives/edgar/data/65984/000006598413000251/a07013.htm
SEC8K-0001104659-13-091983,0000018230,0001104659-13-091983,8-K,2013-12-23,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/18230/000110465913091983/0001104659-13-091983-index.html,https://www.sec.gov/Archives/edgar/data/18230/000110465913091983/a13-26817_18k.htm
SEC8K-0000097476-14-000004,0000097476,0000097476-14-000004,8-K,2014-01-21,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/97476/000009747614000004/0000097476-14-000004-index.html,https://www.sec.gov/Archives/edgar/data/97476/000009747614000004/d8k01212014.htm
SEC8K-0000875320-14-000007,0000875320,0000875320-14-000007,8-K,2014-01-29,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2019-09-17,2019-09-17,https://www.sec.gov/Archives/edgar/data/875320/000087532014000007/0000875320-14-000007-index.html,https://www.sec.gov/Archives/edgar/data/875320/000087532014000007/form8-ker2013xq4.htm
SEC8K-0001039684-14-000010,0001039684,0001039684-14-000010,8-K,2014-02-05,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1039684/000103968414000010/0001039684-14-000010-index.html,https://www.sec.gov/Archives/edgar/data/1039684/000103968414000010/onegasseparation.htm
SEC8K-0001193125-14-049582,0000077476,0001193125-14-049582,8-K,2014-02-13,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/77476/000119312514049582/0001193125-14-049582-index.html,https://www.sec.gov/Archives/edgar/data/77476/000119312514049582/d674465d8k.htm
SEC8K-0001104659-14-010992,0001326160,0001104659-14-010992,8-K,2014-02-18,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-07-06,2023-06-12,https://www.sec.gov/Archives/edgar/data/1326160/000110465914010992/0001104659-14-010992-index.html,https://www.sec.gov/Archives/edgar/data/1326160/000110465914010992/a14-6143_18k.htm
SEC8K-0000075677-14-000014,0000075677,0000075677-14-000014,8-K,2014-03-26,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2020-04-28,2025-12-04,https://www.sec.gov/Archives/edgar/data/75677/000007567714000014/0000075677-14-000014-index.html,https://www.sec.gov/Archives/edgar/data/75677/000007567714000014/a8-k3x26x2014.htm
SEC8K-0001193125-14-167640,0001140536,0001193125-14-167640,8-K,2014-04-29,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-10-01,2024-10-01,https://www.sec.gov/Archives/edgar/data/1140536/000119312514167640/0001193125-14-167640-index.html,https://www.sec.gov/Archives/edgar/data/1140536/000119312514167640/d716156d8k.htm
SEC8K-0001090872-14-000019,0001090872,0001090872-14-000019,8-K,2014-06-12,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1090872/000109087214000019/0001090872-14-000019-index.html,https://www.sec.gov/Archives/edgar/data/1090872/000109087214000019/form8-k2015noteredemption.htm
SEC8K-0001157523-14-002613,0001116132,0001157523-14-002613,8-K,2014-06-19,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2020-04-30,2024-11-14,https://www.sec.gov/Archives/edgar/data/1116132/000115752314002613/0001157523-14-002613-index.html,https://www.sec.gov/Archives/edgar/data/1116132/000115752314002613/a50889786.htm
SEC8K-0001157523-14-002741,0001116132,0001157523-14-002741,8-K/A,2014-07-02,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2020-04-30,2024-11-14,https://www.sec.gov/Archives/edgar/data/1116132/000115752314002741/0001157523-14-002741-index.html,https://www.sec.gov/Archives/edgar/data/1116132/000115752314002741/a50897597.htm
SEC8K-0001104659-14-050793,0000740260,0001104659-14-050793,8-K,2014-07-09,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/740260/000110465914050793/0001104659-14-050793-index.html,https://www.sec.gov/Archives/edgar/data/740260/000110465914050793/a14-16895_18k.htm
SEC8K-0001193125-14-271285,0000789019,0001193125-14-271285,8-K,2014-07-17,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/789019/000119312514271285/0001193125-14-271285-index.html,https://www.sec.gov/Archives/edgar/data/789019/000119312514271285/d758424d8k.htm
SEC8K-0001157523-14-002855,0001116132,0001157523-14-002855,8-K/A,2014-07-17,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2020-04-30,2024-11-14,https://www.sec.gov/Archives/edgar/data/1116132/000115752314002855/0001157523-14-002855-index.html,https://www.sec.gov/Archives/edgar/data/1116132/000115752314002855/a50906673.htm
SEC8K-0001243786-14-000007,0001285785,0001243786-14-000007,8-K,2014-07-23,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2019-06-18,2026-04-08,https://www.sec.gov/Archives/edgar/data/1285785/000124378614000007/0001243786-14-000007-index.html,https://www.sec.gov/Archives/edgar/data/1285785/000124378614000007/form8-kcarlsbad.htm
SEC8K-0001193125-14-284628,0000318154,0001193125-14-284628,8-K,2014-07-29,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/318154/000119312514284628/0001193125-14-284628-index.html,https://www.sec.gov/Archives/edgar/data/318154/000119312514284628/d765326d8k.htm
SEC8K-0001193125-14-308733,0000858877,0001193125-14-308733,8-K,2014-08-14,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-08-12,2026-05-13,https://www.sec.gov/Archives/edgar/data/858877/000119312514308733/0001193125-14-308733-index.html,https://www.sec.gov/Archives/edgar/data/858877/000119312514308733/d772750d8k.htm
SEC8K-0001299933-14-001452,0000040704,0001299933-14-001452,8-K,2014-09-18,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2021-05-06,2025-10-01,https://www.sec.gov/Archives/edgar/data/40704/000129993314001452/0001299933-14-001452-index.html,https://www.sec.gov/Archives/edgar/data/40704/000129993314001452/htm_50516.htm
SEC8K-0001090872-14-000030,0001090872,0001090872-14-000030,8-K,2014-09-19,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1090872/000109087214000030/0001090872-14-000030-index.html,https://www.sec.gov/Archives/edgar/data/1090872/000109087214000030/form8k2017notespartialrede.htm
SEC8K-0001193125-14-347186,0000049071,0001193125-14-347186,8-K,2014-09-19,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/49071/000119312514347186/0001193125-14-347186-index.html,https://www.sec.gov/Archives/edgar/data/49071/000119312514347186/d792515d8k.htm
SEC8K-0001206774-14-002865,0000021076,0001206774-14-002865,8-K,2014-09-22,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/21076/000120677414002865/0001206774-14-002865-index.html,https://www.sec.gov/Archives/edgar/data/21076/000120677414002865/clorox_8k.htm
SEC8K-0001299933-14-001511,0000040704,0001299933-14-001511,8-K/A,2014-09-30,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2021-05-06,2025-10-01,https://www.sec.gov/Archives/edgar/data/40704/000129993314001511/0001299933-14-001511-index.html,https://www.sec.gov/Archives/edgar/data/40704/000129993314001511/htm_50575.htm
SEC8K-0001193125-14-373863,0000002488,0001193125-14-373863,8-K,2014-10-16,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/2488/000119312514373863/0001193125-14-373863-index.html,https://www.sec.gov/Archives/edgar/data/2488/000119312514373863/d805390d8k.htm
SEC8K-0000055785-14-000086,0000055785,0000055785-14-000086,8-K,2014-10-21,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-03-27,2024-03-27,https://www.sec.gov/Archives/edgar/data/55785/000005578514000086/0000055785-14-000086-index.html,https://www.sec.gov/Archives/edgar/data/55785/000005578514000086/kmb_2014x3q8k.htm
