ticker,cik,accession_number,form,filing_date,accepted_at,items,primary_document,archive_dir,index_json_url,classification_status
BWA,0000908255,0000908255-25-000003,8-K,2025-02-06,2025-02-06T13:31:33.000Z,"2.02,7.01",bwa-20250206.htm,https://www.sec.gov/Archives/edgar/data/908255/000090825525000003,https://www.sec.gov/Archives/edgar/data/908255/000090825525000003/index.json,NOT_CLASSIFIED
XRAY,0000818479,0000818479-25-000013,8-K,2025-02-06,2025-02-06T13:32:24.000Z,7.01,xray-20250205.htm,https://www.sec.gov/Archives/edgar/data/818479/000081847925000013,https://www.sec.gov/Archives/edgar/data/818479/000081847925000013/index.json,NOT_CLASSIFIED
ILMN,0001110803,0001110803-25-000014,8-K,2025-02-06,2025-02-06T21:11:19.000Z,2.02,ilmn-20250206.htm,https://www.sec.gov/Archives/edgar/data/1110803/000111080325000014,https://www.sec.gov/Archives/edgar/data/1110803/000111080325000014/index.json,NOT_CLASSIFIED
NWL,0000814453,0000814453-25-000003,8-K,2025-02-07,2025-02-07T12:29:39.000Z,2.02,nwl-20250207.htm,https://www.sec.gov/Archives/edgar/data/814453/000081445325000003,https://www.sec.gov/Archives/edgar/data/814453/000081445325000003/index.json,NOT_CLASSIFIED
COTY,0001024305,0001024305-25-000006,8-K,2025-02-10,2025-02-10T21:12:27.000Z,2.02,coty-20250210.htm,https://www.sec.gov/Archives/edgar/data/1024305/000102430525000006,https://www.sec.gov/Archives/edgar/data/1024305/000102430525000006/index.json,NOT_CLASSIFIED
VNO,0000899689,0000899689-25-000006,8-K,2025-02-10,2025-02-10T21:47:16.000Z,2.02,vno-20250210.htm,https://www.sec.gov/Archives/edgar/data/899689/000089968925000006,https://www.sec.gov/Archives/edgar/data/899689/000089968925000006/index.json,NOT_CLASSIFIED
LEG,0000058492,0001193125-25-026108,8-K,2025-02-13,2025-02-13T21:32:47.000Z,"2.02,7.01",d202656d8k.htm,https://www.sec.gov/Archives/edgar/data/58492/000119312525026108,https://www.sec.gov/Archives/edgar/data/58492/000119312525026108/index.json,NOT_CLASSIFIED
LKQ,0001065696,0001065696-25-000012,8-K,2025-02-20,2025-02-20T11:36:54.000Z,2.02,lkq-20250220.htm,https://www.sec.gov/Archives/edgar/data/1065696/000106569625000012,https://www.sec.gov/Archives/edgar/data/1065696/000106569625000012/index.json,NOT_CLASSIFIED
POOL,0000945841,0000945841-25-000008,8-K,2025-02-20,2025-02-20T14:41:28.000Z,"2.02,7.01",pool-20250220.htm,https://www.sec.gov/Archives/edgar/data/945841/000094584125000008,https://www.sec.gov/Archives/edgar/data/945841/000094584125000008/index.json,NOT_CLASSIFIED
AAL,0000006201,0000006201-25-000013,8-K,2025-03-11,2025-03-11T11:00:18.000Z,7.01,aal-20250311.htm,https://www.sec.gov/Archives/edgar/data/6201/000000620125000013,https://www.sec.gov/Archives/edgar/data/6201/000000620125000013/index.json,NOT_CLASSIFIED
EQT,0000033213,0001104659-25-026836,8-K,2025-03-24,2025-03-24T10:30:17.000Z,7.01,tm2510078d1_8k.htm,https://www.sec.gov/Archives/edgar/data/33213/000110465925026836,https://www.sec.gov/Archives/edgar/data/33213/000110465925026836/index.json,NOT_CLASSIFIED
