queue_id,priority,event_id,cik,accession_number,filing_date,matched_items,prior_identity_status,primary_document_url,collection_status,source_sha256,extracted_symbols,adjudication_status
IDENTITY-0000055785-11-000005,P2_LONG_HISTORY,SEC8K-0000055785-11-000005,0000055785,0000055785-11-000005,2011-01-25,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/55785/000005578511000005/kc_8k-4q10.htm,PENDING,,,PENDING
IDENTITY-0000009389-11-000005,P2_LONG_HISTORY,SEC8K-0000009389-11-000005,0000009389,0000009389-11-000005,2011-01-27,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/9389/000000938911000005/f8-k.htm,PENDING,,,PENDING
IDENTITY-0001104659-11-003727,P2_LONG_HISTORY,SEC8K-0001104659-11-003727,0001001250,0001104659-11-003727,2011-01-28,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1001250/000110465911003727/a11-4755_18ka.htm,PENDING,,,PENDING
IDENTITY-0000950123-11-008338,P2_LONG_HISTORY,SEC8K-0000950123-11-008338,0000813672,0000950123-11-008338,2011-02-02,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/813672/000095012311008338/f58179e8vk.htm,PENDING,,,PENDING
IDENTITY-0001193125-11-022546,P2_LONG_HISTORY,SEC8K-0001193125-11-022546,0000310158,0001193125-11-022546,2011-02-03,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/310158/000119312511022546/d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-11-007934,P2_LONG_HISTORY,SEC8K-0001104659-11-007934,0000031462,0001104659-11-007934,2011-02-17,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/31462/000110465911007934/a11-6222_18k.htm,PENDING,,,PENDING
IDENTITY-0001104659-11-008613,P2_LONG_HISTORY,SEC8K-0001104659-11-008613,0000764478,0001104659-11-008613,2011-02-22,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/764478/000110465911008613/a11-6435_18k.htm,PENDING,,,PENDING
IDENTITY-0001104659-11-020935,P2_LONG_HISTORY,SEC8K-0001104659-11-020935,0001013871,0001104659-11-020935,2011-04-19,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1013871/000110465911020935/a11-10544_18k.htm,PENDING,,,PENDING
IDENTITY-0000885725-11-000019,P2_LONG_HISTORY,SEC8K-0000885725-11-000019,0000885725,0000885725-11-000019,2011-04-20,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/885725/000088572511000019/form8k.htm,PENDING,,,PENDING
IDENTITY-0001071739-11-000019,P2_LONG_HISTORY,SEC8K-0001071739-11-000019,0001071739,0001071739-11-000019,2011-04-28,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1071739/000107173911000019/form8k.htm,PENDING,,,PENDING
IDENTITY-0001299933-11-001437,P2_LONG_HISTORY,SEC8K-0001299933-11-001437,0001140536,0001299933-11-001437,2011-05-10,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1140536/000129993311001437/htm_41682.htm,PENDING,,,PENDING
IDENTITY-0001104659-11-031968,P2_LONG_HISTORY,SEC8K-0001104659-11-031968,0001001250,0001104659-11-031968,2011-05-27,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1001250/000110465911031968/a11-13350_18ka.htm,PENDING,,,PENDING
IDENTITY-0000922224-11-000091,P2_LONG_HISTORY,SEC8K-0000922224-11-000091,0000922224,0000922224-11-000091,2011-06-21,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/922224/000092222411000091/form8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-11-188093,P2_LONG_HISTORY,SEC8K-0001193125-11-188093,0000100517,0001193125-11-188093,2011-07-14,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/100517/000119312511188093/d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-11-190246,P2_LONG_HISTORY,SEC8K-0001193125-11-190246,0000858877,0001193125-11-190246,2011-07-18,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/858877/000119312511190246/d8k.htm,PENDING,,,PENDING
IDENTITY-0000092122-11-000098,P2_LONG_HISTORY,SEC8K-0000092122-11-000098,0000092122,0000092122-11-000098,2011-07-26,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/92122/000009212211000098/plntdan8k-711.htm,PENDING,,,PENDING
IDENTITY-0000885725-11-000037,P2_LONG_HISTORY,SEC8K-0000885725-11-000037,0000885725,0000885725-11-000037,2011-07-28,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/885725/000088572511000037/q2earnings8-k.htm,PENDING,,,PENDING
IDENTITY-0001193125-11-201698,P2_LONG_HISTORY,SEC8K-0001193125-11-201698,0000310158,0001193125-11-201698,2011-07-29,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/310158/000119312511201698/d8k.htm,PENDING,,,PENDING
IDENTITY-0000922224-11-000119,P2_LONG_HISTORY,SEC8K-0000922224-11-000119,0000922224,0000922224-11-000119,2011-08-04,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/922224/000092222411000119/form8ka.htm,PENDING,,,PENDING
IDENTITY-0000047217-11-000039,P2_LONG_HISTORY,SEC8K-0000047217-11-000039,0000047217,0000047217-11-000039,2011-08-18,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/47217/000004721711000039/q3form8-k_082011.htm,PENDING,,,PENDING
IDENTITY-0001181431-11-048654,P2_LONG_HISTORY,SEC8K-0001181431-11-048654,0001048286,0001181431-11-048654,2011-09-09,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1048286/000118143111048654/rrd321562.htm,PENDING,,,PENDING
IDENTITY-0000950123-11-088103,P2_LONG_HISTORY,SEC8K-0000950123-11-088103,0001489393,0000950123-11-088103,2011-10-03,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1489393/000095012311088103/h84917e8vk.htm,PENDING,,,PENDING
IDENTITY-0001445305-11-002909,P2_LONG_HISTORY,SEC8K-0001445305-11-002909,0001466258,0001445305-11-002909,2011-10-06,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1466258/000144530511002909/form8-koctober62011.htm,PENDING,,,PENDING
IDENTITY-0000922224-11-000165,P2_LONG_HISTORY,SEC8K-0000922224-11-000165,0000922224,0000922224-11-000165,2011-10-13,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/922224/000092222411000165/form8ka.htm,PENDING,,,PENDING
IDENTITY-0001193125-11-274966,P2_LONG_HISTORY,SEC8K-0001193125-11-274966,0001097864,0001193125-11-274966,2011-10-19,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1097864/000119312511274966/d245451d8k.htm,PENDING,,,PENDING
IDENTITY-0001445305-11-003034,P2_LONG_HISTORY,SEC8K-0001445305-11-003034,0001466258,0001445305-11-003034,2011-10-20,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1466258/000144530511003034/form8-ka.htm,PENDING,,,PENDING
IDENTITY-0001193125-11-277152,P2_LONG_HISTORY,SEC8K-0001193125-11-277152,0001097864,0001193125-11-277152,2011-10-21,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1097864/000119312511277152/d245761d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-11-295247,P2_LONG_HISTORY,SEC8K-0001193125-11-295247,0000002488,0001193125-11-295247,2011-11-03,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/2488/000119312511295247/d251558d8k.htm,PENDING,,,PENDING
IDENTITY-0000764478-11-000020,P2_LONG_HISTORY,SEC8K-0000764478-11-000020,0000764478,0000764478-11-000020,2011-11-07,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/764478/000076447811000020/november7th8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-11-062200,P2_LONG_HISTORY,SEC8K-0001104659-11-062200,0000796343,0001104659-11-062200,2011-11-08,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/796343/000110465911062200/a11-29476_18k.htm,PENDING,,,PENDING
IDENTITY-0000310764-11-000158,P2_LONG_HISTORY,SEC8K-0000310764-11-000158,0000310764,0000310764-11-000158,2011-11-10,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/310764/000031076411000158/syk8k111011.htm,PENDING,,,PENDING
IDENTITY-0001274494-11-000060,P2_LONG_HISTORY,SEC8K-0001274494-11-000060,0001274494,0001274494-11-000060,2011-12-14,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1274494/000127449411000060/form8-k12x14x11.htm,PENDING,,,PENDING
IDENTITY-0001193125-11-352242,P2_LONG_HISTORY,SEC8K-0001193125-11-352242,0001324424,0001193125-11-352242,2011-12-27,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1324424/000119312511352242/d270711d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-011819,P2_LONG_HISTORY,SEC8K-0001193125-12-011819,0000007084,0001193125-12-011819,2012-01-13,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/7084/000119312512011819/d282748d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-017222,P2_LONG_HISTORY,SEC8K-0001193125-12-017222,0000051253,0001193125-12-017222,2012-01-19,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/51253/000119312512017222/d286319d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-12-003153,P2_LONG_HISTORY,SEC8K-0001104659-12-003153,0000031462,0001104659-12-003153,2012-01-20,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/31462/000110465912003153/a12-3160_18k.htm,PENDING,,,PENDING
IDENTITY-0000097476-12-000004,P2_LONG_HISTORY,SEC8K-0000097476-12-000004,0000097476,0000097476-12-000004,2012-01-23,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/97476/000009747612000004/d8k1232012.htm,PENDING,,,PENDING
IDENTITY-0001031296-12-000003,P2_LONG_HISTORY,SEC8K-0001031296-12-000003,0001031296,0001031296-12-000003,2012-01-26,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1031296/000103129612000003/main8_k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-031317,P2_LONG_HISTORY,SEC8K-0001193125-12-031317,0001489393,0001193125-12-031317,2012-01-31,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1489393/000119312512031317/d292716d8ka.htm,PENDING,,,PENDING
IDENTITY-0001031296-12-000006,P2_LONG_HISTORY,SEC8K-0001031296-12-000006,0001031296,0001031296-12-000006,2012-02-08,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1031296/000103129612000006/main8_k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-047883,P2_LONG_HISTORY,SEC8K-0001193125-12-047883,0000077476,0001193125-12-047883,2012-02-09,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/77476/000119312512047883/d296323d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-12-013246,P2_LONG_HISTORY,SEC8K-0001104659-12-013246,0001099800,0001104659-12-013246,2012-02-27,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1099800/000110465912013246/a12-5899_18k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-079984,P2_LONG_HISTORY,SEC8K-0001193125-12-079984,0000202058,0001193125-12-079984,2012-02-27,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/202058/000119312512079984/d306868d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-114176,P2_LONG_HISTORY,SEC8K-0001193125-12-114176,0001383312,0001193125-12-114176,2012-03-14,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1383312/000119312512114176/d316157d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-117555,P2_LONG_HISTORY,SEC8K-0001193125-12-117555,0000101829,0001193125-12-117555,2012-03-15,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/101829/000119312512117555/d316090d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-12-019572,P2_LONG_HISTORY,SEC8K-0001104659-12-019572,0001001250,0001104659-12-019572,2012-03-21,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1001250/000110465912019572/a12-7500_18ka.htm,PENDING,,,PENDING
IDENTITY-0000764478-12-000028,P2_LONG_HISTORY,SEC8K-0000764478-12-000028,0000764478,0000764478-12-000028,2012-03-29,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/764478/000076447812000028/bby8k32912.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-165498,P2_LONG_HISTORY,SEC8K-0001193125-12-165498,0001274494,0001193125-12-165498,2012-04-17,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1274494/000119312512165498/d335741d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-12-030575,P2_LONG_HISTORY,SEC8K-0001104659-12-030575,0001326160,0001104659-12-030575,2012-04-30,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1326160/000110465912030575/a12-10843_18k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-198223,P2_LONG_HISTORY,SEC8K-0001193125-12-198223,0000202058,0001193125-12-198223,2012-05-01,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/202058/000119312512198223/d340098d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-214964,P2_LONG_HISTORY,SEC8K-0001193125-12-214964,0000712515,0001193125-12-214964,2012-05-07,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/712515/000119312512214964/d344959d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-218885,P2_LONG_HISTORY,SEC8K-0001193125-12-218885,0001383312,0001193125-12-218885,2012-05-08,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1383312/000119312512218885/d349853d8ka.htm,PENDING,,,PENDING
IDENTITY-0001299933-12-001275,P2_LONG_HISTORY,SEC8K-0001299933-12-001275,0000040704,0001299933-12-001275,2012-05-22,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40704/000129993312001275/htm_45158.htm,PENDING,,,PENDING
IDENTITY-0000047217-12-000018,P2_LONG_HISTORY,SEC8K-0000047217-12-000018,0000047217,0000047217-12-000018,2012-05-23,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/47217/000004721712000018/q2form8-k_052012.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-256431,P2_LONG_HISTORY,SEC8K-0001193125-12-256431,0001109357,0001193125-12-256431,2012-06-01,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1109357/000119312512256431/d361768d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-261054,P2_LONG_HISTORY,SEC8K-0001193125-12-261054,0001383312,0001193125-12-261054,2012-06-06,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1383312/000119312512261054/d363939d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-12-045259,P2_LONG_HISTORY,SEC8K-0001104659-12-045259,0001001250,0001104659-12-045259,2012-06-22,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1001250/000110465912045259/a12-15214_18ka.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-287692,P2_LONG_HISTORY,SEC8K-0001193125-12-287692,0000097745,0001193125-12-287692,2012-06-28,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/97745/000119312512287692/d373881d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-292236,P2_LONG_HISTORY,SEC8K-0001193125-12-292236,0000789019,0001193125-12-292236,2012-07-02,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/789019/000119312512292236/d376152d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-293901,P2_LONG_HISTORY,SEC8K-0001193125-12-293901,0001326160,0001193125-12-293901,2012-07-03,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1326160/000119312512293901/d376342d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-301391,P2_LONG_HISTORY,SEC8K-0001193125-12-301391,0000019617,0001193125-12-301391,2012-07-13,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/19617/000119312512301391/d379832d8k.htm,PENDING,,,PENDING
IDENTITY-0000885725-12-000027,P2_LONG_HISTORY,SEC8K-0000885725-12-000027,0000885725,0000885725-12-000027,2012-07-26,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/885725/000088572512000027/q22012goodwillimpairmentch.htm,PENDING,,,PENDING
IDENTITY-0001104659-12-055587,P2_LONG_HISTORY,SEC8K-0001104659-12-055587,0000047217,0001104659-12-055587,2012-08-08,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/47217/000110465912055587/a12-17833_18k.htm,PENDING,,,PENDING
IDENTITY-0000009389-12-000020,P2_LONG_HISTORY,SEC8K-0000009389-12-000020,0000009389,0000009389-12-000020,2012-08-15,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/9389/000000938912000020/f8k.htm,PENDING,,,PENDING
IDENTITY-0001381197-12-000048,P2_LONG_HISTORY,SEC8K-0001381197-12-000048,0001381197,0001381197-12-000048,2012-08-15,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1381197/000138119712000048/ibkr_nonreliance.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-363912,P2_LONG_HISTORY,SEC8K-0001193125-12-363912,0001097864,0001193125-12-363912,2012-08-22,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1097864/000119312512363912/d401148d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-367467,P2_LONG_HISTORY,SEC8K-0001193125-12-367467,0000014272,0001193125-12-367467,2012-08-24,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/14272/000119312512367467/d402287d8k.htm,PENDING,,,PENDING
IDENTITY-0000885725-12-000037,P2_LONG_HISTORY,SEC8K-0000885725-12-000037,0000885725,0000885725-12-000037,2012-10-18,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/885725/000088572512000037/q32012earningsrelease.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-427251,P2_LONG_HISTORY,SEC8K-0001193125-12-427251,0000002488,0001193125-12-427251,2012-10-18,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/2488/000119312512427251/d428113d8k.htm,PENDING,,,PENDING
IDENTITY-0000715957-12-000026,P2_LONG_HISTORY,SEC8K-0000715957-12-000026,0000715957,0000715957-12-000026,2012-10-22,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/715957/000071595712000026/kewaunee8k.htm,PENDING,,,PENDING
IDENTITY-0000055785-12-000085,P2_LONG_HISTORY,SEC8K-0000055785-12-000085,0000055785,0000055785-12-000085,2012-10-24,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/55785/000005578512000085/kmb_2012x3q8k.htm,PENDING,,,PENDING
IDENTITY-0001157523-12-005276,P2_LONG_HISTORY,SEC8K-0001157523-12-005276,0001140536,0001157523-12-005276,2012-10-24,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1140536/000115752312005276/a50450989.htm,PENDING,,,PENDING
IDENTITY-0000037996-12-000044,P2_LONG_HISTORY,SEC8K-0000037996-12-000044,0000037996,0000037996-12-000044,2012-10-25,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/37996/000003799612000044/form8-kdated10x25x2012.htm,PENDING,,,PENDING
IDENTITY-0001157523-12-005370,P2_LONG_HISTORY,SEC8K-0001157523-12-005370,0000021665,0001157523-12-005370,2012-10-25,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/21665/000115752312005370/a50452669.htm,PENDING,,,PENDING
IDENTITY-0001104659-12-072456,P2_LONG_HISTORY,SEC8K-0001104659-12-072456,0001326160,0001104659-12-072456,2012-10-31,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1326160/000110465912072456/a12-25356_18k.htm,PENDING,,,PENDING
IDENTITY-0001193125-12-446900,P2_LONG_HISTORY,SEC8K-0001193125-12-446900,0000874761,0001193125-12-446900,2012-11-01,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/874761/000119312512446900/d431640d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-12-073900,P2_LONG_HISTORY,SEC8K-0001104659-12-073900,0001385157,0001104659-12-073900,2012-11-05,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1385157/000110465912073900/a12-25628_18k.htm,PENDING,,,PENDING
IDENTITY-0000097476-12-000058,P2_LONG_HISTORY,SEC8K-0000097476-12-000058,0000097476,0000097476-12-000058,2012-11-19,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/97476/000009747612000058/d8k11192012.htm,PENDING,,,PENDING
IDENTITY-0000936340-12-000128,P2_LONG_HISTORY,SEC8K-0000936340-12-000128,0000936340,0000936340-12-000128,2012-11-19,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/936340/000093634012000128/form8-kbarnettassetsale.htm,PENDING,,,PENDING
IDENTITY-0000004904-12-000079,P2_LONG_HISTORY,SEC8K-0000004904-12-000079,0000004904,0000004904-12-000079,2012-11-20,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/4904/000000490412000079/opco8k112012.htm,PENDING,,,PENDING
IDENTITY-0001299933-12-002748,P2_LONG_HISTORY,SEC8K-0001299933-12-002748,0000202058,0001299933-12-002748,2012-12-11,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/202058/000129993312002748/htm_46639.htm,PENDING,,,PENDING
IDENTITY-0001104659-12-084662,P2_LONG_HISTORY,SEC8K-0001104659-12-084662,0001001250,0001104659-12-084662,2012-12-17,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1001250/000110465912084662/a12-29587_18ka.htm,PENDING,,,PENDING
IDENTITY-0001157523-12-006425,P2_LONG_HISTORY,SEC8K-0001157523-12-006425,0001140536,0001157523-12-006425,2012-12-19,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1140536/000115752312006425/a50513520.htm,PENDING,,,PENDING
IDENTITY-0000004962-13-000003,P2_LONG_HISTORY,SEC8K-0000004962-13-000003,0000004962,0000004962-13-000003,2013-01-10,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/4962/000000496213000003/jan7_8k.htm,PENDING,,,PENDING
IDENTITY-0000018230-13-000041,P2_LONG_HISTORY,SEC8K-0000018230-13-000041,0000018230,0000018230-13-000041,2013-01-18,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/18230/000001823013000041/january18_form8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-13-019330,P2_LONG_HISTORY,SEC8K-0001193125-13-019330,0000002488,0001193125-13-019330,2013-01-22,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/2488/000119312513019330/d470786d8k.htm,PENDING,,,PENDING
IDENTITY-0001299933-13-000136,P2_LONG_HISTORY,SEC8K-0001299933-13-000136,0000106040,0001299933-13-000136,2013-01-23,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/106040/000129993313000136/htm_46937.htm,PENDING,,,PENDING
IDENTITY-0001104659-13-004399,P2_LONG_HISTORY,SEC8K-0001104659-13-004399,0000866374,0001104659-13-004399,2013-01-24,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/866374/000110465913004399/a13-3468_18k.htm,PENDING,,,PENDING
IDENTITY-0001104659-13-005137,P2_LONG_HISTORY,SEC8K-0001104659-13-005137,0001385157,0001104659-13-005137,2013-01-28,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1385157/000110465913005137/a13-3620_18ka.htm,PENDING,,,PENDING
IDENTITY-0000885725-13-000004,P2_LONG_HISTORY,SEC8K-0000885725-13-000004,0000885725,0000885725-13-000004,2013-01-29,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/885725/000088572513000004/q42012earningsrelease.htm,PENDING,,,PENDING
IDENTITY-0001104659-13-007327,P2_LONG_HISTORY,SEC8K-0001104659-13-007327,0001326160,0001104659-13-007327,2013-02-05,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1326160/000110465913007327/a13-4397_18k.htm,PENDING,,,PENDING
IDENTITY-0001104659-13-007328,P2_LONG_HISTORY,SEC8K-0001104659-13-007328,0001326160,0001104659-13-007328,2013-02-05,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1326160/000110465913007328/a13-4397_18k.htm,PENDING,,,PENDING
IDENTITY-0001193125-13-096223,P2_LONG_HISTORY,SEC8K-0001193125-13-096223,0001318605,0001193125-13-096223,2013-03-07,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1318605/000119312513096223/d498040d8k.htm,PENDING,,,PENDING
IDENTITY-0000037996-13-000019,P2_LONG_HISTORY,SEC8K-0000037996-13-000019,0000037996,0000037996-13-000019,2013-03-19,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/37996/000003799613000019/form8-kafiledmarch192013.htm,PENDING,,,PENDING
IDENTITY-0001299933-13-000589,P2_LONG_HISTORY,SEC8K-0001299933-13-000589,0000106040,0001299933-13-000589,2013-03-29,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/106040/000129993313000589/htm_47384.htm,PENDING,,,PENDING
IDENTITY-0001299933-13-000661,P2_LONG_HISTORY,SEC8K-0001299933-13-000661,0000202058,0001299933-13-000661,2013-04-11,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/202058/000129993313000661/htm_47458.htm,PENDING,,,PENDING
IDENTITY-0000885725-13-000011,P2_LONG_HISTORY,SEC8K-0000885725-13-000011,0000885725,0000885725-13-000011,2013-04-25,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/885725/000088572513000011/q12013earningsrelease.htm,PENDING,,,PENDING
IDENTITY-0001193125-13-177946,P2_LONG_HISTORY,SEC8K-0001193125-13-177946,0000011544,0001193125-13-177946,2013-04-26,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/11544/000119312513177946/d528876d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-13-034317,P2_LONG_HISTORY,SEC8K-0001104659-13-034317,0001385157,0001104659-13-034317,2013-04-29,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1385157/000110465913034317/a13-10887_18ka.htm,PENDING,,,PENDING
IDENTITY-0000764478-13-000021,P2_LONG_HISTORY,SEC8K-0000764478-13-000021,0000764478,0000764478-13-000021,2013-04-30,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/764478/000076447813000021/bby8-k43013.htm,PENDING,,,PENDING
IDENTITY-0001104659-13-034789,P2_LONG_HISTORY,SEC8K-0001104659-13-034789,0000031462,0001104659-13-034789,2013-04-30,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/31462/000110465913034789/a13-11150_18k.htm,PENDING,,,PENDING
IDENTITY-0001193125-13-199437,P2_LONG_HISTORY,SEC8K-0001193125-13-199437,0000051253,0001193125-13-199437,2013-05-03,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/51253/000119312513199437/d531779d8k.htm,PENDING,,,PENDING
IDENTITY-0000875320-13-000027,P2_LONG_HISTORY,SEC8K-0000875320-13-000027,0000875320,0000875320-13-000027,2013-05-17,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/875320/000087532013000027/a8-kx051713.htm,PENDING,,,PENDING
IDENTITY-0000822416-13-000026,P2_LONG_HISTORY,SEC8K-0000822416-13-000026,0000822416,0000822416-13-000026,2013-06-05,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/822416/000082241613000026/homeofficerelo8-k.htm,PENDING,,,PENDING
