ticker,signal_date,fold_id,business_state,business_month_end,outcome_end,immediate_entry_date,immediate_entry_price,scheduled_entry_date,scheduled_entry_price,immediate_terminal_base,scheduled_terminal_base,uplift_vs_cash_base,uplift_vs_scheduled_base,immediate_terminal_stress,scheduled_terminal_stress,uplift_vs_cash_stress,uplift_vs_scheduled_stress,immediate_sleeve_trough,immediate_total_position_trough
CAT,2022-04-29,F03,PASS,2022-03-31,2022-10-28,2022-05-02,195.63307245663495,2022-06-01,203.51424572592921,0.05286000447132873,0.05081297895344316,0.0028600044713287254,0.0020470255178855687,0.05278059535094116,0.05073664498405892,0.002780595350941155,0.0020439503668822356,-0.2210886856373554,-0.01105443428186777
CAT,2023-03-31,F03,PASS,2023-02-28,2023-10-02,2023-04-03,218.24610511351176,2023-05-03,205.7217102,0.05959219370741157,0.06322018302865781,0.009592193707411566,-0.003627989321246243,0.05950267113298883,0.06312521029501436,0.009502671132988826,-0.003622539162025533,-0.1006179881289998,-0.00503089940644999
CAT,2024-05-31,F04,PASS,2024-04-30,2024-11-29,2024-06-03,331.2157931180783,2024-07-03,318.9629191014389,0.05993707127270871,0.0622395376073527,0.009937071272708708,-0.002302466334643989,0.059847030604797784,0.06214603805160805,0.009847030604797781,-0.002299007446810268,-0.06682866088510242,-0.0033414330442551213
COP,2018-02-28,F01,PASS,2018-01-31,2018-08-28,2018-03-01,41.64219924364971,2018-04-02,45.286853748121594,0.06654633504703977,0.0611907322680468,0.01654633504703977,0.005355602778992975,0.06644636559028408,0.06109880828366816,0.016446365590284076,0.005347557306615916,-0.017064068098134322,-0.0008532034049067161
COP,2018-10-31,F01,PASS,2018-09-30,2019-05-06,2018-11-01,54.30830511515349,2018-12-03,52.68370442137739,0.04420778074209957,0.045571010455209386,-0.005792219257900431,-0.0013632297131098148,0.04414136945405436,0.04550255125071984,-0.0058586305459456395,-0.0013611817966654796,-0.1878917737078536,-0.00939458868539268
COP,2020-01-31,F02,PASS,2019-12-31,2020-07-31,2020-02-03,46.98808847200517,2020-03-04,38.829870945281,0.03228543225027286,0.03906865281809841,-0.017714567749727142,-0.00678322056782555,0.032236931350547865,0.039009961802347635,-0.017763068649452138,-0.0067730304517997705,-0.6157136513276544,-0.030785682566382724
COP,2022-04-29,F03,PASS,2022-03-31,2022-10-28,2022-05-02,80.82133614708574,2022-06-01,98.48552741964534,0.06946741006539207,0.05700785737014352,0.01946741006539207,0.012459552695248552,0.06936305241381663,0.05692221712371868,0.019363052413816625,0.01244083529009795,-0.12366033752395622,-0.006183016876197812
COP,2022-12-30,F03,PASS,2022-11-30,2023-07-05,2023-01-03,104.1145830853439,2023-02-02,101.3723696025878,0.04553349855116112,0.04676522050985214,-0.0044665014488388805,-0.0012317219586910205,0.04546509569905623,0.04669496729927149,-0.004534904300943776,-0.0012298716002152668,-0.18659688537021735,-0.009329844268510868
COST,2018-12-31,F01,PASS,2018-11-30,2019-07-02,2019-01-02,181.01577001629582,2019-02-01,193.20383999250245,0.06646023365483282,0.06226765664160379,0.016460233654832818,0.004192577013229032,0.06636039354418459,0.06217411484394489,0.016360393544184587,0.004186278700239701,-0.0003989283159655521,-1.9946415798277606e-05
COST,2020-02-28,F02,PASS,2020-01-31,2020-08-27,2020-03-02,269.00379744614713,2020-03-31,262.5902249639804,0.05898929038756132,0.06043006027769757,0.00898929038756132,-0.001440769890136244,0.05890067352668868,0.06033927901538756,0.008900673526688677,-0.0014386054886988825,-0.04955178504056479,-0.0024775892520282395
COST,2021-02-26,F02,PASS,2021-01-31,2021-08-26,2021-03-01,316.90029758419274,2021-03-30,334.2668432845199,0.06718771165585853,0.06369703201349058,0.01718771165585853,0.003490679642367947,0.06708677868892435,0.06360134293184788,0.017086778688924345,0.003485435757076466,-0.07097039117868786,-0.0035485195589343935
COST,2022-01-31,F03,PASS,2021-12-31,2022-08-02,2022-02-01,480.11102497018,2022-03-03,508.91773751914525,0.05398921392589342,0.050933215575572025,0.003989213925893416,0.003055998350321394,0.05390810844678592,0.050856700980315785,0.003908108446785914,0.0030514074664701324,-0.17279278011858334,-0.008639639005929168
COST,2022-08-31,F03,PASS,2022-07-31,2023-03-03,2022-09-01,496.51498190961405,2022-10-03,453.3141076651975,0.04581615363681743,0.050182437099340636,-0.004183846363182572,-0.004366283462523206,0.04574732616515471,0.05010705036358799,-0.0042526738348452955,-0.004359724198433286,-0.13221954422629056,-0.006610977211314529
COST,2025-03-31,F04,PASS,2025-02-28,2025-09-30,2025-04-01,935.9252129070355,2025-05-01,983.2766375054385,0.04916745576911638,0.04679971002418226,-0.0008325442308836223,0.002367745744934119,0.04909359379249778,0.046729405001612136,-0.0009064062075022222,0.002364188790885645,-0.03638505666629377,-0.0018192528333146885
CRM,2018-10-31,F01,PASS,2018-09-30,2019-05-06,2018-11-01,136.0463148995865,2018-12-03,143.81196201427935,0.05861859473983987,0.05545327166981884,0.00861859473983987,0.0031653230700210352,0.05853053475775699,0.055369966805016914,0.008530534757756988,0.0031605679527400773,-0.12810684076558887,-0.0064053420382794435
CRM,2020-03-31,F02,PASS,2020-02-29,2020-09-29,2020-04-01,135.96769889355116,2020-05-01,155.79468081929983,0.0893142067077078,0.07794776497302354,0.0393142067077078,0.011366441734684263,0.08918003413879287,0.0778306676796239,0.03918003413879287,0.011349366459168966,-0.030798217721030974,-0.0015399108860515488
CRM,2020-09-30,F02,PASS,2020-08-31,2021-04-01,2020-10-01,248.87432758331155,2020-10-30,231.80957681327945,0.04312977923226852,0.04630479444726979,-0.006870220767731486,-0.00317501521500127,0.04306498737563516,0.046235232913297925,-0.006935012624364842,-0.0031702455376627636,-0.18899594441924117,-0.009449797220962059
