ticker,hypothesis_id,threshold,group,signal_date,horizon_days,outcome_end,forward_return,forward_excess_return,forward_trough_return,forward_upside_return,fold_id
AMT,PROFIT_RELATIVE_BREAK_V2,0.9,TREATMENT,2016-11-30,126,2017-06-02,0.30922664851312875,0.12800776630313293,-0.013884839907968183,0.30922664851312875,F01
AMT,PROFIT_RELATIVE_BREAK_V2,0.9,CONTROL,2016-12-31,21,2017-02-01,-0.022709910381649157,-0.017768237317603797,-0.02526461401493696,0.0062458245899861264,F01
AMT,PROFIT_RELATIVE_BREAK_V2,0.9,CONTROL,2016-12-31,63,2017-04-03,0.1463859184301477,0.08215158088353292,-0.02526461401493696,0.15007574896468734,F01
AMT,PROFIT_RELATIVE_BREAK_V2,0.9,CONTROL,2016-12-31,126,2017-07-03,0.2559763994605655,0.174324123209608,-0.02526461401493696,0.2974565044702664,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,TREATMENT,2016-09-30,21,2016-10-31,0.0340597380367087,0.025078355940659547,-0.051972024684875606,0.0340597380367087,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,TREATMENT,2016-09-30,63,2016-12-30,-0.06240089498019752,-0.06342560737968017,-0.11012092933717377,0.0340597380367087,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,TREATMENT,2016-09-30,126,2017-04-03,0.07485041112741064,0.009525539459156462,-0.11012092933717377,0.07830999293426988,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,TREATMENT,2016-11-30,21,2016-12-30,0.038995883856527414,-0.00999240068439522,-0.013884839907968183,0.04605461508149533,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,TREATMENT,2016-11-30,63,2017-03-03,0.13721305300188646,0.024512554034348044,-0.013884839907968183,0.13721305300188646,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,TREATMENT,2016-11-30,126,2017-06-02,0.30922664851312875,0.12800776630313293,-0.013884839907968183,0.30922664851312875,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,TREATMENT,2017-05-31,21,2017-06-29,0.01741430574391667,0.04300493209607792,-0.0153216780545955,0.03985824434050356,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.8,CONTROL,2017-06-30,21,2017-08-01,0.02758451189784039,-0.0024386813504342353,-0.010504901037263203,0.04549558187259617,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2016-09-30,21,2016-10-31,0.0340597380367087,0.025078355940659547,-0.051972024684875606,0.0340597380367087,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2016-09-30,63,2016-12-30,-0.06240089498019752,-0.06342560737968017,-0.11012092933717377,0.0340597380367087,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2016-09-30,126,2017-04-03,0.07485041112741064,0.009525539459156462,-0.11012092933717377,0.07830999293426988,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,TREATMENT,2017-05-31,21,2017-06-29,0.01741430574391667,0.04300493209607792,-0.0153216780545955,0.03985824434050356,F01
AMT,PROFIT_DOWNSIDE_EXPANSION_V2,0.9,CONTROL,2017-06-30,21,2017-08-01,0.02758451189784039,-0.0024386813504342353,-0.010504901037263203,0.04549558187259617,F01
AMZN,PROFIT_RELATIVE_EXTENSION_V2,0.8,CONTROL,2016-10-31,21,2016-11-30,-0.04969490450595715,-0.09771002155474773,-0.08957742748417374,-0.002620859614555937,F01
AMZN,PROFIT_RELATIVE_EXTENSION_V2,0.8,CONTROL,2016-10-31,63,2017-02-01,0.05384768983191379,-0.036693936181415365,-0.08957742748417374,0.062457249991727304,F01
AMZN,PROFIT_RELATIVE_EXTENSION_V2,0.8,CONTROL,2016-10-31,126,2017-05-03,0.1914486101558095,0.03201874294920781,-0.08957742748417374,0.20056462645569795,F01
AMZN,PROFIT_RELATIVE_EXTENSION_V2,0.8,CONTROL,2017-03-31,21,2017-05-02,0.06813004451382265,0.041637787289039885,-0.0021092839740374236,0.0695851147981803,F01
AMZN,PROFIT_RELATIVE_EXTENSION_V2,0.8,CONTROL,2017-03-31,63,2017-06-30,0.09188534981480845,0.06967625547376954,-0.0021092839740374236,0.140772028963442,F01
AMZN,PROFIT_RELATIVE_EXTENSION_V2,0.9,CONTROL,2016-10-31,21,2016-11-30,-0.04969490450595715,-0.09771002155474773,-0.08957742748417374,-0.002620859614555937,F01
AMZN,PROFIT_RELATIVE_EXTENSION_V2,0.9,CONTROL,2016-10-31,63,2017-02-01,0.05384768983191379,-0.036693936181415365,-0.08957742748417374,0.062457249991727304,F01
AMZN,PROFIT_RELATIVE_EXTENSION_V2,0.9,CONTROL,2016-10-31,126,2017-05-03,0.1914486101558095,0.03201874294920781,-0.08957742748417374,0.20056462645569795,F01
